ISIN,MarketValue,Currency
US38141EA661,4730500,CHF
US38141G1040,7742526,CHF
US38141GWB66,4126436,CHF
US38141GWZ35,3205543,CHF
US38148LAC00,7629115,CHF
US38148LAE65,1028700,CHF
US3825501014,746763,CHF
US38268T1034,32054,CHF
US38388F1084,643114,CHF
US3841091040,1070127,CHF
US3843135084,100156,CHF
US3846371041,179442,CHF
US3848021040,1078481,CHF
US38500T1016,43185,CHF
US38526M1062,653296,CHF
US3873281071,87269,CHF
US38741L1070,229402,CHF
US3886891015,556083,CHF
US3893751061,450710,CHF
US3914161043,142636,CHF
US39304D1028,139798,CHF
US3932221043,43331,CHF
US3936571013,245545,CHF
US3952591044,45533,CHF
US3976241071,86843,CHF
US3989051095,151547,CHF
US3994731079,70889,CHF
US3999091008,760293,CHF
US4001101025,398565,CHF
US40054A1088,105288,CHF
US40131M1099,491154,CHF
US4016171054,291181,CHF
US40171V1008,480457,CHF
US402479CF43,3534494,CHF
US4026353049,33533,CHF
US4040301081,317342,CHF
US404119BN87,7417039,CHF
US404119BQ19,1426458,CHF
US404119BU21,8053099,CHF
US40412C1018,2412773,CHF
US40414LAL36,3092539,CHF
US40416M1053,445632,CHF
US4042511000,418171,CHF
US40425J1016,176909,CHF
US404280AV16,1967926,CHF
US404280BB43,3101343,CHF
US404280BK42,2073765,CHF
US404280BS77,2548395,CHF
US404280BT50,3250969,CHF
US40434CAD74,5116007,CHF
US40434L1052,3556316,CHF
US4046091090,161590,CHF
US4050241003,845379,CHF
US4052171000,368382,CHF
US4062161017,1210012,CHF
US406216AZ40,1976839,CHF
US406216BG59,1964193,CHF
US40637H1095,200635,CHF
US40701T1043,72946,CHF
US4074971064,83973,CHF
US4101201097,391216,CHF
US4103451021,517536,CHF
US4104952043,57157,CHF
US41068X1000,130941,CHF
US4108671052,627842,CHF
US4128221086,881921,CHF
US4158641070,312813,CHF
US4165151048,5047864,CHF
US4180561072,725281,CHF
US418056AT46,1191558,CHF
US418056AX57,974414,CHF
US418056AZ06,1280290,CHF
US4195961010,131285,CHF
US4198701009,522243,CHF
US4208772016,268553,CHF
US4219061086,177074,CHF
US4219461047,407381,CHF
US42222N1037,309458,CHF
US42225P5017,709642,CHF
US42226A1079,461124,CHF
US4223471040,78070,CHF
US42234Q1022,100185,CHF
US42250P1030,4975945,CHF
US4227041062,114310,CHF
US4228061093,227485,CHF
US4228062083,382244,CHF
US42328H1095,297252,CHF
US42330P1075,105543,CHF
US4234521015,906414,CHF
US4262811015,4501774,CHF
US4269271098,178370,CHF
US42704L1044,79096,CHF
US42722X1063,295528,CHF
US4277461020,92117,CHF
US4278255009,238408,CHF
US4278661081,6396224,CHF
US42805E3062,279640,CHF
US42806J1060,83212,CHF
US42809H1077,1137605,CHF
US42824C1099,3499251,CHF
US42824CAG42,901104,CHF
US42824CBC29,258174,CHF
US42824CBE84,968130,CHF
US4282911084,794730,CHF
US4285671016,66388,CHF
US431282AS12,956318,CHF
US4312841087,557688,CHF
US4314751029,1174455,CHF
US4315711089,133829,CHF
US4327481010,141056,CHF
US43283X1054,233377,CHF
US43300A2033,1835353,CHF
US4361061082,1082128,CHF
US4364401012,836829,CHF
US4368932004,309763,CHF
US4370761029,15708709,CHF
US437076AZ51,1987749,CHF
US437076BK73,522944,CHF
US437076BN13,1937431,CHF
US437076BT82,2117145,CHF
US437076BY77,1513184,CHF
US43785V1026,305402,CHF
US4385161066,9358842,CHF
US4390381006,25772,CHF
US43940T1097,133939,CHF
US4403271046,429377,CHF
US4404071049,76391,CHF
US4404521001,5082126,CHF
US44107P1049,5023395,CHF
US44109J1060,453032,CHF
US44157R1095,48369,CHF
US4415931009,104159,CHF
US44267D1072,870558,CHF
US44331K1034,91406,CHF
US4433201062,441735,CHF
US44332N1063,1399580,CHF
US4435106079,909092,CHF
US4435731009,894041,CHF
US4440971095,662376,CHF
US4448591028,4251227,CHF
US444859BA90,1988725,CHF
US444859BD30,2060205,CHF
US4456581077,454937,CHF
US4461501045,1401540,CHF
US4464131063,888430,CHF
US4470111075,577350,CHF
US44701QBE17,422245,CHF
US4474621020,125371,CHF
US44842L1035,408865,CHF
US44852D1081,231892,CHF
US448579AF96,1073118,CHF
US4491721050,38082,CHF
US44919P5089,1180800,CHF
US4492531037,825146,CHF
US44925C1036,549799,CHF
US44930G1076,412406,CHF
US44962LAF40,1529280,CHF
US44962LAG23,3205827,CHF
US44962LAH06,3898539,CHF
US44962LAJ61,3343116,CHF
US44980X1090,232532,CHF
US4500472042,55303,CHF
US4500561067,376027,CHF
US45031U1016,363830,CHF
US45073V1089,1228798,CHF
US4508281080,402162,CHF
US45104G1040,2114400,CHF
US4511071064,591251,CHF
US45167R1041,379915,CHF
US45168D1046,1132836,CHF
US4523081093,2957408,CHF
US4523271090,2798647,CHF
US45253H1014,59998,CHF
US4529071080,237974,CHF
US45337C1027,970537,CHF
US45378A1060,528659,CHF
US4538361084,239991,CHF
US4538386099,81876,CHF
US45384B1061,506467,CHF
US4562371066,233191,CHF
US45667G1031,82331,CHF
US4567881085,948311,CHF
US456837AG88,1980808,CHF
US45688C1071,437964,CHF
US4570301048,290668,CHF
US4571871023,1137523,CHF
US45765U1034,177650,CHF
US4576693075,147371,CHF
US45768S1050,543201,CHF
US45772F1075,707956,CHF
US45774N1081,212006,CHF
US45774W1080,33504,CHF
US45778Q1076,474989,CHF
US45780L1044,82974,CHF
US45780R1014,108839,CHF
US45781D1019,358309,CHF
US45781M1018,79913,CHF
US45781U1034,463340,CHF
US45784P1012,593995,CHF
US4579852082,735636,CHF
US4581401001,32775366,CHF
US458140AM21,1985911,CHF
US458140AR18,2529068,CHF
US458140BD13,5032392,CHF
US45826H1095,610847,CHF
US45826J1051,43441,CHF
US4583341098,471457,CHF
US45841N1072,319758,CHF
US45845P1084,237116,CHF
US4586653044,82461,CHF
US45866F1049,5396068,CHF
US45866FAJ30,2120115,CHF
US45867G1013,127217,CHF
US4590441030,172041,CHF
US4592001014,15314174,CHF
US459200HU86,2671026,CHF
US459200JQ56,2940028,CHF
US459200JW25,2355818,CHF
US459200JX08,3863233,CHF
US459200KA85,2189827,CHF
US4595061015,1050841,CHF
US459506AC52,981698,CHF
US459506AJ06,1958410,CHF
US4601461035,2305389,CHF
US460146CJ08,2035045,CHF
US4606901001,531037,CHF
US460690BM12,1164826,CHF
US460690BN94,298674,CHF
US46071F1030,48465,CHF
US461070AP91,1382169,CHF
US46116V1052,217131,CHF
US4612021034,4595955,CHF
US46120E6023,3634995,CHF
US46122T1025,115349,CHF
US46131B1008,134240,CHF
US46146L1017,291551,CHF
US4617305093,217286,CHF
US46185L1035,88313,CHF
US46187W1071,1433660,CHF
US4622221004,565091,CHF
US4622601007,195695,CHF
US46266C1053,1492307,CHF
US46267X1081,702362,CHF
US46269C1027,164754,CHF
US4627261005,191306,CHF
US46284V1017,1628521,CHF
US46333X1081,155812,CHF
US4657411066,200550,CHF
US46590V1008,808744,CHF
US46591M1099,2189077,CHF
US4660321096,199494,CHF
US46625H1005,32973111,CHF
US46625HHU77,197137,CHF
US46625HJC51,1005903,CHF
US46625HJD35,2034181,CHF
US46625HJT86,3102679,CHF
US46625HJX98,3081607,CHF
US46625HMN79,2093289,CHF
US4663131039,639830,CHF
US4663671091,169180,CHF
US46647PAF36,12047419,CHF
US4698141078,1722079,CHF
US47215P1066,6485802,CHF
US47233W1099,793187,CHF
US47580P1030,111169,CHF
US47738D1019,27203,CHF
US47759T1007,559003,CHF
US4778391049,352266,CHF
US4781601046,27474315,CHF
US478160BY94,1441837,CHF
US478160CE22,3776435,CHF
US478160CJ19,997337,CHF
US478160CK81,505895,CHF
US48020Q1076,2918458,CHF
US48122U2042,638179,CHF
US48123V1026,447459,CHF
US48125LRN46,1943465,CHF
US48138L1070,47295,CHF
US48203R1041,2225820,CHF
US48238T1097,382064,CHF
US48242W1062,550704,CHF
US4824801009,1480315,CHF
US482480AD20,3005075,CHF
US48251W1045,967028,CHF
US48273U1025,169786,CHF
US48282T1043,352839,CHF
US4830077040,146037,CHF
US4835481031,427813,CHF
US485134BN95,2496727,CHF
US4851703029,2199771,CHF
US485170BD50,406621,CHF
US48576U1060,241490,CHF
US48666K1097,182453,CHF
US48716P1084,101005,CHF
US4878361082,2909626,CHF
US487836BJ64,990779,CHF
US487836BS63,1729225,CHF
US4881522084,244236,CHF
US4883602074,84161,CHF
US4884011002,445321,CHF
US4891701009,291066,CHF
US4893981070,280077,CHF
US49271VAE02,989370,CHF
US49271VAG59,4792816,CHF
US4932671088,1808515,CHF
US49338L1035,1007035,CHF
US49338LAB99,3062448,CHF
US49338LAE39,2026159,CHF
US49338LAF04,681506,CHF
US4937321010,105527,CHF
US4942741038,302679,CHF
US49427F1084,1094527,CHF
US49427RAJ14,3012530,CHF
US49428J1097,151693,CHF
US4943681035,3496276,CHF
US494368BH50,783453,CHF
US49446R1095,884004,CHF
US494550BC95,1008303,CHF
US494550BE51,495239,CHF
US494550BL94,6057521,CHF
US494550BV76,2075549,CHF
US49456B1017,3336821,CHF
US49456BAP67,1902169,CHF
US49714P1084,696284,CHF
US4972661064,162989,CHF
US49803T3005,122946,CHF
US4989042001,385253,CHF
US4990491049,1218759,CHF
US49926D1090,495016,CHF
US50015M1099,134887,CHF
US5002551043,1647772,CHF
US50050N1037,217536,CHF
US50060P1066,71208,CHF
US5006432000,163575,CHF
US5006881065,329073,CHF
US5007541064,3771217,CHF
US50077B2079,133119,CHF
US50077C1062,205956,CHF
US50077LAT35,2132466,CHF
US5010441013,4135046,CHF
US501044CQ29,1992284,CHF
US501044CY52,2065650,CHF
US50105F1057,145654,CHF
US5012421013,463068,CHF
US5017971046,511516,CHF
US50187A1079,749441,CHF
US50187T1060,370119,CHF
US5018892084,653651,CHF
US50189K1034,384458,CHF
US50212V1008,1114663,CHF
US5021751020,426334,CHF
US50218G2066,471788,CHF
US5024311095,4991948,CHF
US502431AA77,2977108,CHF
US502431AC34,1544107,CHF
US502431AD17,519239,CHF
US502431AE99,1068600,CHF
US5053361078,112454,CHF
US50540R4092,1798533,CHF
US50540RAP73,1946867,CHF
US50540RAT95,1008096,CHF
US5057431042,141359,CHF
US5116561003,99169,CHF
US5128071082,4661991,CHF
US512807AR99,303496,CHF
US512807AS72,400015,CHF
US5128161099,860978,CHF
US5132721045,2695403,CHF
US5138471033,645247,CHF
US5150981018,659060,CHF
US51509F1057,130146,CHF
US5165441032,114180,CHF
US5168061068,31271,CHF
US5178341070,1644964,CHF
US517834AE74,2194868,CHF
US517834AF40,266440,CHF
US517834AG23,2195740,CHF
US517834AH06,5820374,CHF
US5184151042,176576,CHF
US5184391044,2642240,CHF
US5186132032,163040,CHF
US5218652049,1495578,CHF
US5246601075,258165,CHF
US5249011058,307710,CHF
US5253271028,813408,CHF
US5255582018,48667,CHF
US52603A2087,203619,CHF
US52603B1070,524204,CHF
US5260571048,2903965,CHF
US5261071071,539591,CHF
US5288723027,15199,CHF
US5290431015,162290,CHF
US5303073051,1234139,CHF
US5311721048,472987,CHF
US53117CAN20,2534280,CHF
US5312294094,809580,CHF
US5312296073,1439234,CHF
US5312297063,199000,CHF
US5312298541,542891,CHF
US5312298889,102063,CHF
US5314651028,41060,CHF
US53220K5048,450210,CHF
US53223X1072,526362,CHF
US5324571083,11018676,CHF
US53261M1045,214651,CHF
US5339001068,705136,CHF
US5341871094,1445930,CHF
US5352191093,213201,CHF
US5355551061,83285,CHF
US5367971034,247542,CHF
US5370081045,680036,CHF
US5380341090,955970,CHF
US5381461012,162233,CHF
US53814L1089,127983,CHF
US53815P1084,476751,CHF
US539439AM10,2099288,CHF
US539439AR07,2137943,CHF
US539439AT62,1085805,CHF
US53944YAB92,3162602,CHF
US53944YAD58,2038857,CHF
US5404241086,942008,CHF
US54142L1098,523730,CHF
US54150E1047,404932,CHF
US5463471053,434498,CHF
US5486611073,5327179,CHF
US548661CT29,2959419,CHF
US548661DH71,358344,CHF
US5500211090,1399867,CHF
US55003T1079,20729,CHF
US55024U1097,740948,CHF
US55027E1029,194218,CHF
US5508191062,28892,CHF
US5520747008,189839,CHF
US552081AD31,1440476,CHF
US55261F1049,2318543,CHF
US55262C1009,191676,CHF
US5526761086,121868,CHF
US5526901096,968646,CHF
US55272X1028,461852,CHF
US55277P1049,198141,CHF
US5528481030,565381,CHF
US5529531015,1093381,CHF
US55303A1051,539696,CHF
US55303J1060,45931,CHF
US55305B1017,88250,CHF
US55306N1046,650035,CHF
US55336VAJ98,1058617,CHF
US55336VAR15,1505764,CHF
US55336VAS97,1595571,CHF
US55345K1034,336508,CHF
US5534981064,294033,CHF
US5535301064,651128,CHF
US55354G1004,1405048,CHF
US5535731062,318350,CHF
US5537771033,269292,CHF
US55405W1045,240192,CHF
US55405Y1001,74467,CHF
US5543821012,425299,CHF
US5544891048,139965,CHF
US55608B1052,499386,CHF
US5560991094,38982,CHF
US55616P1049,1221707,CHF
US5562691080,241604,CHF
US55825T1034,803074,CHF
US5588681057,114606,CHF
US5590792074,131315,CHF
US559080AH90,1159649,CHF
US559080AK20,355626,CHF
US55953Q2021,3671151,CHF
US5596631094,92460,CHF
US5627501092,829870,CHF
US5635714059,44924,CHF
US56418H1005,1065606,CHF
US5645631046,572249,CHF
US5658491064,984818,CHF
US56585A1025,4694693,CHF
US5679081084,200341,CHF
US5705351048,3378529,CHF
US57060D1081,981288,CHF
US57164Y1073,772671,CHF
US5717481023,6052285,CHF
US571748AR30,3011186,CHF
US5719032022,2537851,CHF
US5730751089,89170,CHF
US5732841060,1029000,CHF
US5745991068,1093326,CHF
US5747951003,1046607,CHF
US5763231090,630489,CHF
US57636Q1040,18246445,CHF
US57636QAB05,3084753,CHF
US57636QAG91,1941022,CHF
US57636QAJ31,914743,CHF
US57636QAM69,5974627,CHF
US5764852050,194911,CHF
US57665R1068,131353,CHF
US5766901012,108977,CHF
US5770811025,519899,CHF
US5771281012,90187,CHF
US57772K1016,1151238,CHF
US57772KAD37,3138996,CHF
US57776J1007,326370,CHF
US5779331041,510732,CHF
US5797802064,3148607,CHF
US579780AL12,1225173,CHF
US579780AN77,2021586,CHF
US5801351017,14283168,CHF
US58013MEM29,2947783,CHF
US58013MES98,2040014,CHF
US58013MEU45,2050539,CHF
US58039P1075,23541,CHF
US5805891091,161354,CHF
US581557AZ88,981510,CHF
US581557BE41,1223861,CHF
US58155Q1031,3269261,CHF
US582839AJ52,2696980,CHF
US5838406081,77289,CHF
US58463J3041,628547,CHF
US5846881051,949678,CHF
US58470H1014,198217,CHF
US58502B1061,318431,CHF
US585055BR69,3003762,CHF
US58506Q1094,655429,CHF
US5854641009,1360885,CHF
US58733R1023,1348042,CHF
US5873761044,74269,CHF
US5880561015,187486,CHF
US58933Y1055,24631906,CHF
US58933YAA38,2861804,CHF
US5893781089,557399,CHF
US5894001008,346735,CHF
US5894331017,186988,CHF
US5895841014,37881,CHF
US58958U1034,343249,CHF
US5898891040,119718,CHF
US59001A1025,530216,CHF
US59001K1007,497863,CHF
US59064R1095,84769,CHF
US59100U1088,350752,CHF
US5915202007,216548,CHF
US59156R1086,4237923,CHF
US5926881054,1196045,CHF
US59408Q1067,70545,CHF
US5949181045,67310219,CHF
US594918BB90,2543294,CHF
US594918BR43,5010845,CHF
US594918BX11,2498455,CHF
US5949724083,369736,CHF
US5950171042,2427955,CHF
US5951121038,10550090,CHF
US595112BM49,3228042,CHF
US595112BN22,2057339,CHF
US595112BP79,2172520,CHF
US59522J1034,1390890,CHF
US59523UAN72,1028625,CHF
US595620AM78,2054786,CHF
US595620AT22,731270,CHF
US5962781010,257498,CHF
US5966801087,292401,CHF
US5977421057,152837,CHF
US6005441000,178750,CHF
US6031581068,142305,CHF
US60468T1051,237210,CHF
US606822AA24,3647508,CHF
US606822AL88,2961835,CHF
US606822AR58,2020605,CHF
US606822AT15,3008449,CHF
US606822AV60,2114231,CHF
US60687YAE95,972579,CHF
US60687YAR09,3178485,CHF
US6074091090,3306687,CHF
US60740F1057,126356,CHF
US6078281002,113768,CHF
US60786M1053,296579,CHF
US6081901042,957329,CHF
US60855R1005,838828,CHF
US60871R2094,2060517,CHF
US60871RAF73,479869,CHF
US60877T1007,138305,CHF
US60879B1070,1239976,CHF
US6090271072,298112,CHF
US6092071058,7543092,CHF
US609207AQ82,2743106,CHF
US609207AR65,1759324,CHF
US60937P1066,142610,CHF
US6097201072,293068,CHF
US6098391054,1029142,CHF
US6102361010,193023,CHF
US61174X1090,1789605,CHF
US6153691059,2395976,CHF
US615369AC97,1598279,CHF
US615369AG02,3250888,CHF
US6153942023,191122,CHF
US6174464486,5886190,CHF
US61746BDJ26,2942538,CHF
US61746BDQ68,3090204,CHF
US61761JVL06,2573293,CHF
US6177001095,713704,CHF
US61945C1036,1094045,CHF
US6200711009,40746,CHF
US6200763075,5833708,CHF
US620076BL24,4786871,CHF
US620076BN89,1888471,CHF
US6245801062,146774,CHF
US6247561029,403745,CHF
US6247581084,138827,CHF
US62482R1077,119166,CHF
US6267171022,614694,CHF
US6267551025,285395,CHF
US6284641098,67968,CHF
US62854AAN46,2121754,CHF
US62855J1043,132658,CHF
US62857M1053,435609,CHF
US6287781024,436791,CHF
US62886E1082,437336,CHF
US62914B1008,114381,CHF
US62914V1061,770752,CHF
US6292093050,160424,CHF
US6293371067,19115,CHF
US6293775085,659520,CHF
US6294452064,52132,CHF
US62944T1051,1441959,CHF
US62945V1098,247246,CHF
US62947QAY44,1700821,CHF
US62947QAZ19,1057134,CHF
US62954HAA68,2767175,CHF
US62954HAB42,3640592,CHF
US6311031081,720579,CHF
US631103AG34,1038489,CHF
US6323071042,121621,CHF
US6337071046,329491,CHF
US6350171061,163432,CHF
US6353091076,45603,CHF
US6359061008,196766,CHF
US6361801011,384106,CHF
US636180BM22,3109296,CHF
US6362203035,91487,CHF
US63633D1046,477194,CHF
US6365181022,976373,CHF
US6370711011,765677,CHF
US6372151042,215779,CHF
US6374171063,1786928,CHF
US637432MV48,2039989,CHF
US637432NQ44,1920577,CHF
US6378701063,520407,CHF
US63845R1077,163487,CHF
US6385171029,157737,CHF
US6390501038,298342,CHF
US63934E1082,91022,CHF
US63938C1080,469965,CHF
US63946BAH33,995789,CHF
US6400791090,312974,CHF
US6402681083,505406,CHF
US64031N1081,95536,CHF
US6404911066,481985,CHF
US64049M2098,182040,CHF
US64110D1046,1621828,CHF
US64110DAE40,590830,CHF
US64110L1061,7594469,CHF
US64110W1027,6108544,CHF
US64111Q1040,129304,CHF
US64115T1043,142530,CHF
US64125C1099,641182,CHF
US64157F1030,658562,CHF
US6460251068,722056,CHF
US6475811070,6105564,CHF
US64828T2015,713612,CHF
US64829B1008,448721,CHF
US6486911034,155010,CHF
US6494451031,827876,CHF
US6496045013,318026,CHF
US6501111073,540048,CHF
US6512291062,1674605,CHF
US6515871076,460286,CHF
US65158N1028,163789,CHF
US6516391066,13138776,CHF
US651639AR73,1974604,CHF
US651639AX42,201902,CHF
US6517185046,205801,CHF
US65249B1098,1481484,CHF
US65290C1053,187541,CHF
US65336K1034,577346,CHF
US65339F1012,13815076,CHF
US65339KAA88,498027,CHF
US65339KBG40,301465,CHF
US65339KBM18,1951114,CHF
US65341B1061,437440,CHF
US65341D1028,320020,CHF
US65343C1027,306762,CHF
US6541061031,8444654,CHF
US65473P1057,565489,CHF
US65473QBH56,1324091,CHF
US65487X1028,310858,CHF
US6550441058,665617,CHF
US6556631025,991215,CHF
US6556641008,818533,CHF
US655664AT70,113800,CHF
US6558441084,6293200,CHF
US655844BJ66,4943932,CHF
US6658591044,1398517,CHF
US66611T1088,84038,CHF
US6673401039,408115,CHF
US66765N1054,166568,CHF
US6680743050,241240,CHF
US6687711084,1685576,CHF
US6698881090,4565456,CHF
US66989HAE80,2952879,CHF
US66989HAG39,6670134,CHF
US66989HAJ77,713137,CHF
US66989HAM07,3242251,CHF
US67011P1003,86225,CHF
US67018T1051,210756,CHF
US67020Y1001,715214,CHF
US67021CAG24,1955529,CHF
US67021CAM91,2744304,CHF
US6703461052,2215973,CHF
US67059N1081,680030,CHF
US67066G1040,7287187,CHF
US67066GAD60,1143836,CHF
US67066GAE44,2747765,CHF
US6707041058,265343,CHF
US6708371033,517913,CHF
US67098H1041,181581,CHF
US67103H1077,2638851,CHF
US6710441055,133353,CHF
US6742151086,158365,CHF
US6745991058,2861279,CHF
US674599CS21,1681890,CHF
US674599CW33,541868,CHF
US674599DB86,1141486,CHF
US6752321025,103925,CHF
US6752341080,285354,CHF
US6762201068,99251,CHF
US67623C1099,206935,CHF
US677415CP45,2052824,CHF
US6780261052,64407,CHF
US6792951054,798006,CHF
US6795801009,614906,CHF
US6800331075,377973,CHF
US6802231042,576729,CHF
US680223AK06,204311,CHF
US6806652052,328936,CHF
US6811161099,572159,CHF
US6819191064,2028080,CHF
US6819361006,628554,CHF
US681936BF65,1046294,CHF
US681936BK50,1055577,CHF
US6820951043,196152,CHF
US6821291019,49068,CHF
US68213N1090,221337,CHF
US6821431029,206857,CHF
US6821891057,1417872,CHF
US68233JBH68,594102,CHF
US68235P1084,506773,CHF
US6826801036,1752446,CHF
US682680AS26,851573,CHF
US682680AU71,7036669,CHF
US682680AW38,761079,CHF
US682680AX11,978596,CHF
US682680AY93,3056447,CHF
US68268NAJ28,498459,CHF
US68268NAL73,3416687,CHF
US68268NAP87,2564430,CHF
US68268W1036,683586,CHF
US68276W1036,401963,CHF
US6833441057,382425,CHF
US68375N1037,120904,CHF
US68389X1054,15423635,CHF
US68389XAK19,5001523,CHF
US68389XAP06,6742739,CHF
US68389XAS45,973402,CHF
US68389XBA28,2065144,CHF
US68389XBB01,5986283,CHF
US68389XBC83,1008842,CHF
US68389XBM65,1541595,CHF
US68389XBN49,1027162,CHF
US6840001027,247982,CHF
US68554V1089,33312,CHF
US68555P1003,113599,CHF
US6866881021,275224,CHF
US68752M1080,71102,CHF
US6882392011,1187932,CHF
US6896481032,102264,CHF
US69007J1060,536330,CHF
US6907421019,1188535,CHF
US6914973093,89100,CHF
US69318G1067,427346,CHF
US69318J1007,179465,CHF
US69327R1014,298373,CHF
US6932821050,232525,CHF
US693304AP22,1956530,CHF
US69336V1017,279363,CHF
US69343T1079,68699,CHF
US6934751057,5351171,CHF
US693476BN25,3980752,CHF
US69349H1077,398389,CHF
US69349LAM00,2035959,CHF
US6935061076,1952031,CHF
US693506BR74,1954489,CHF
US69351T1060,2549787,CHF
US69352PAE34,2005428,CHF
US69352PAL76,986670,CHF
US69353RFP82,2916316,CHF
US69354M1080,907339,CHF
US69354N1063,119373,CHF
US69360J1079,231495,CHF
US6936561009,1260556,CHF
US69366J2006,210736,CHF
US69370C1009,400019,CHF
US6937181088,4705399,CHF
US69371RP831,2170797,CHF
US69371RQ334,628385,CHF
US69371RQ417,1566671,CHF
US69404D1081,93673,CHF
US69478X1054,352924,CHF
US6951271005,418967,CHF
US6951561090,614995,CHF
US695156AU37,887575,CHF
US6952631033,612396,CHF
US6974351057,1874974,CHF
US6976602077,677018,CHF
US6988131024,435336,CHF
US69888T2078,327867,CHF
US69924R1086,403790,CHF
US7005171050,934786,CHF
US7006581075,293156,CHF
US7010941042,1573918,CHF
US7018771029,480604,CHF
US7033431039,92149,CHF
US70338P1003,549487,CHF
US7033951036,274492,CHF
US7034811015,237710,CHF
US7043261079,6708532,CHF
US70432V1026,705559,CHF
US70438V1061,278217,CHF
US70450Y1038,6397283,CHF
US70450YAB92,5895725,CHF
US70450YAC75,1199244,CHF
US70450YAD58,2060281,CHF
US70450YAE32,1307459,CHF
US7046991078,179113,CHF
US70509V1008,468760,CHF
US7055731035,326642,CHF
US7075691094,391932,CHF
US70805E1091,63118,CHF
US7081601061,44693,CHF
US7091021078,134478,CHF
US70931T1034,147465,CHF
US70932M1071,141805,CHF
US70959W1036,452410,CHF
US70975L1070,784537,CHF
US7097891011,134252,CHF
US7127041058,884551,CHF
US7134481081,17691269,CHF
US713448BR89,2056552,CHF
US713448BY31,2966693,CHF
US713448CG16,6971308,CHF
US713448CM83,4126765,CHF
US713448DF24,1394172,CHF
US713448DT28,2643292,CHF
US71375U1016,671097,CHF
US71377A1034,990233,CHF
US7140461093,907547,CHF
US7153471005,502462,CHF
US7163821066,171637,CHF
US7170811035,25092688,CHF
US717081DM28,2152934,CHF
US717081DV27,1604277,CHF
US717081EP40,3188490,CHF
US71742Q1067,36090,CHF
US7181721090,8433652,CHF
US718172AH26,194779,CHF
US718172BE85,7155614,CHF
US718172BQ16,2548443,CHF
US718172BU28,485941,CHF
US718172CE76,9082789,CHF
US718172CH08,997419,CHF
US718172CJ63,3419682,CHF
US7185461040,5184575,CHF
US718549AG31,2813829,CHF
US718549AH14,2581924,CHF
US71922G2093,416744,CHF
US7194051022,428275,CHF
US71943U1043,547539,CHF
US7201902068,244801,CHF
US72147K1088,229899,CHF
US7223041028,1909303,CHF
US72346Q1040,680107,CHF
US7234841010,1097168,CHF
US72352L1061,77001,CHF
US7237871071,1461834,CHF
US723787AK36,1005332,CHF
US723787AM91,1061411,CHF
US7240781002,95137,CHF
US7244791007,51793,CHF
US72650RBF82,2253821,CHF
US72651A2078,319826,CHF
US72703H1014,800542,CHF
US7274931085,65604,CHF
US7291321005,587545,CHF
US72941B1061,55829,CHF
US7310681025,557207,CHF
US73179P1066,260031,CHF
US73278L1052,987159,CHF
US7365088472,523441,CHF
US7370101088,93121,CHF
US7374461041,1018860,CHF
US7376301039,496563,CHF
US7392761034,642010,CHF
US74005PBA12,1960701,CHF
US7403674044,74190,CHF
US74039L1035,134917,CHF
US74051N1028,497176,CHF
US74112D1019,150245,CHF
US74144T1088,1713360,CHF
US741503BC97,2581845,CHF
US7415111092,107422,CHF
US74164F1030,71564,CHF
US74164M1080,849089,CHF
US74251V1026,1478583,CHF
US74257L1089,88163,CHF
US74267C1062,281894,CHF
US7427181091,22708146,CHF
US742718ER62,1197780,CHF
US7431871067,31259,CHF
US743263AS47,395027,CHF
US7433121008,441377,CHF
US7433151039,4586778,CHF
US74340W1036,2977046,CHF
US74340XAW11,2075353,CHF
US7434241037,848609,CHF
US74346Y1038,130263,CHF
US74347M1080,207987,CHF
US7436061052,618318,CHF
US7437131094,180053,CHF
US7438151026,289859,CHF
US74386T1051,122214,CHF
US7443201022,4038950,CHF
US744448CF61,244228,CHF
US744448CH28,2941356,CHF
US744482BL38,2036260,CHF
US74456QBR65,960808,CHF
US74456QBS49,2406755,CHF
US74456QBU94,1052565,CHF
US7445731067,3406562,CHF
US74460D1090,10280470,CHF
US7458671010,1428862,CHF
US74587V1070,17700,CHF
US74624M1027,519421,CHF
US747262AH67,5096185,CHF
US747262AS23,1015471,CHF
US747262AU78,2005299,CHF
US74727A1043,214398,CHF
US74727D3061,178877,CHF
US7473011093,11030,CHF
US7473161070,177953,CHF
US74733V1008,75530,CHF
US74736A1034,204902,CHF
US74736K1016,1870265,CHF
US74736L1098,735439,CHF
US7475251036,5815134,CHF
US747525AE30,4146359,CHF
US747525AF05,1024961,CHF
US747525AU71,1173093,CHF
US74758T3032,189154,CHF
US7476191041,52562,CHF
US74762E1029,868259,CHF
US7477981069,306490,CHF
US74834L1008,1729017,CHF
US74834LAX82,2006205,CHF
US74838J1016,427068,CHF
US7491191034,54251,CHF
US74915J1079,62971,CHF
US74915M1009,388364,CHF
US74933V1089,105477,CHF
US7493971052,187080,CHF
US74949LAC63,1052670,CHF
US7495271071,100594,CHF
US7496071074,244166,CHF
US74965L1017,588697,CHF
US7496601060,23813,CHF
US74967R1068,143238,CHF
US74967X1037,290474,CHF
US7496851038,661542,CHF
US749685AS28,1912325,CHF
US749685AX13,442155,CHF
US74971D1019,365439,CHF
US7502361014,579320,CHF
US7504692077,68854,CHF
US7504911022,284700,CHF
US7509171069,115649,CHF
US7512121010,991623,CHF
