Peer.Group,Investor.Name,Portfolio.Name,ISIN,MarketValue,Currency
pensionfund,B,y,US68383NCE13,24021.03929,PEN
pensionfund,C,z,CA4637731015,72724.61715,RON
pensionfund,D,x,AT000B077730,14928.53584,PHP
pensionfund,A,y,US31388A5K61,28494.83331,EGP
pensionfund,B,z,LU1540979611,2275.416307,MUR
pensionfund,C,x,US453419CH47,71149.57195,OMR
pensionfund,D,y,GB00BGHQ0V32,54538.61478,CAD
pensionfund,A,z,MT0001011205,42135.78513,USD
pensionfund,B,x,XS1971509473,10522.8715,ZAR
pensionfund,C,y,US12668BYC17,44271.45148,INR
pensionfund,D,z,US837542HW21,58977.25285,TWD
pensionfund,A,x,LU0162659931,50507.51121,UYU
pensionfund,B,y,MT7000005922,64161.57874,PHP
pensionfund,C,z,USP01012AR71,4664.376996,THB
pensionfund,D,x,FI4000261086,83029.49809,NGN
pensionfund,A,y,LU0629460832,21516.70943,INR
pensionfund,B,z,US65956NGQ34,82111.58856,PEN
pensionfund,C,x,XS0770721016,34620.96981,EUR
pensionfund,D,y,US73358WP733,74878.36755,SAR
pensionfund,A,z,US31415YQW20,88807.3271,AUD
pensionfund,B,x,US667825K448,34731.51604,TWD
pensionfund,C,y,US31409BCS43,89011.774,INR
pensionfund,D,z,US31359QJS49,71009.15314,NZD
pensionfund,A,x,US874476HP23,80171.9282,SEK
pensionfund,B,y,US3140GYJX82,69397.75814,PEN
pensionfund,C,z,LU0213453268,66620.17937,BGN
pensionfund,D,x,CNE1000005N2,15317.55852,NGN
pensionfund,A,y,US31400CEQ33,48838.35733,COP
pensionfund,B,z,CND10000C544,50227.60967,LKR
pensionfund,C,x,LU0912261624,93767.64973,THB
pensionfund,D,y,US36962GXZ26,75774.70964,AUD
pensionfund,A,z,MT7000007688,51963.21319,PLN
pensionfund,B,x,XS0805131439,9596.764353,BHD
pensionfund,C,y,CH0030940842,18565.31579,MUR
pensionfund,D,z,US3137BC2N73,88468.66348,BHD
pensionfund,A,x,US043436AM65,57479.73846,GHS
pensionfund,B,y,US914353G929,27812.82327,JPY
pensionfund,C,z,US170256AA91,53803.40827,PHP
pensionfund,D,x,US678657LE59,19198.46749,PLN
pensionfund,A,y,US31335AB498,43426.3342,ARS
pensionfund,B,z,XS1837142444,43799.85741,BHD
pensionfund,C,x,IN3420150168,55656.07165,DOP
pensionfund,D,y,US0773473006,8457.596442,DKK
pensionfund,A,z,USU11009AK07,54634.721,GHS
pensionfund,B,x,US496443PG18,30906.13013,INR
pensionfund,C,y,US469487KT87,24822.41889,IDR
pensionfund,D,z,US798693BV86,69512.64064,AED
pensionfund,A,x,US36178GJ620,70024.93814,EUR
pensionfund,B,y,GB00B2NDK765,55522.2879,JOD
pensionfund,C,z,US31409GHP46,68496.97217,ZMW
pensionfund,D,x,US736742VW41,51769.78675,CNY
pensionfund,A,y,XS2082345955,56649.16285,BGN
pensionfund,B,z,US31412XDN12,88473.72297,JOD
pensionfund,C,x,ES0115359038,94059.62209,ARS
pensionfund,D,y,US45203HGM88,46764.96203,VND
pensionfund,A,z,NO0010808629,70665.56039,GHS
pensionfund,B,x,US36206BPS42,88356.98632,RON
pensionfund,C,y,US4642861789,74296.08651,PLN
pensionfund,D,z,US3138X2WZ37,18078.95463,KRW
pensionfund,A,x,XS2015218584,57540.62328,CZK
pensionfund,B,y,CA91725T1093,34194.16151,MXN
pensionfund,C,z,SE0000191827,87919.17422,OMR
pensionfund,D,x,US80557BAJ35,95468.75996,BDT
pensionfund,A,y,US21977AAJ16,76185.40217,MYR
pensionfund,B,z,US3138ELBK86,179.8331119,CLP
pensionfund,C,x,US451443ZA66,375.8642654,QAR
pensionfund,D,y,US87638QLA57,597.1897237,BDT
pensionfund,A,z,IT0004146046,71630.54398,RON
pensionfund,B,x,GB00B9275X97,22647.34216,ZAR
pensionfund,C,y,XS1072141861,98121.2085,JOD
pensionfund,D,z,US709223S282,65846.86573,TWD
pensionfund,A,x,BRTAEEDBS0F7,46893.4056,BHD
pensionfund,B,y,US133131AS17,47314.24119,THB
pensionfund,C,z,US3128L5EV93,68360.59336,ZMW
pensionfund,D,x,US842471AU82,92484.95999,PHP
pensionfund,A,y,US988176JL83,96266.70526,EGP
pensionfund,B,z,US31404QKS74,66800.68054,BWP
pensionfund,C,x,KR354406G651,20249.29007,NZD
pensionfund,D,y,US3617G1HB74,82534.0135,GHS
pensionfund,A,z,US31362JUN35,80527.44761,KWD
pensionfund,B,x,US194262BP53,57657.98348,CZK
pensionfund,C,y,US75421M2035,25525.03151,AUD
pensionfund,D,z,GRF000149002,26423.41449,ZMW
pensionfund,A,x,US67884XBP15,65196.39448,NOK
pensionfund,B,y,US47232DEJ72,71249.31706,HRK
pensionfund,C,z,CA5909152038,48935.04889,HUF
pensionfund,D,x,FR0011502970,64338.76653,PHP
pensionfund,A,y,US88034MJX56,36435.52474,MXN
pensionfund,B,z,LU0563308872,22916.88187,VND
pensionfund,C,x,US31417EN988,77729.3884,CNY
pensionfund,D,y,INE022M01029,71770.90487,TRY
pensionfund,A,z,US3138L9EG30,47440.96351,DKK
pensionfund,B,x,GB00B14RG166,92992.58554,KRW
pensionfund,C,y,US80382SDP02,88263.89618,NZD
pensionfund,D,z,LU1073899202,868.2699006,HRK
pensionfund,A,x,US3134GVJ250,99899.72344,MUR
pensionfund,B,y,CH0106213793,62359.67617,MXN
pensionfund,C,z,XS1225018172,35222.33866,ILS
pensionfund,D,x,US88557W1018,22288.96315,NOK
pensionfund,A,y,US6903533T26,6711.80969,PLN
pensionfund,B,z,US592240SS53,13263.52632,CHF
pensionfund,C,x,FR0012881878,5590.282165,JOD
pensionfund,D,y,XS1696483798,43697.67378,ARS
pensionfund,A,z,INE602H01010,25830.72948,ZMW
pensionfund,B,x,XS0536554594,73332.22714,COP
pensionfund,C,y,JP3386620003,76173.82656,CLP
pensionfund,D,z,CA29290ZAQ33,79664.24636,QAR
pensionfund,A,x,GB00BDD2JZ10,98693.45919,CLP
pensionfund,B,y,US31297BCQ32,17438.04255,MYR
pensionfund,C,z,US45528SVR48,61039.12282,EUR
pensionfund,D,x,LU1004414204,26578.41877,BWP
pensionfund,A,y,US426170KX34,30258.25287,TWD
pensionfund,B,z,XS1580431143,84372.83565,RUB
pensionfund,C,x,DK0060074656,34438.84473,IDR
pensionfund,D,y,IE00BDV0B626,8262.456576,CNY
pensionfund,A,z,US44237HAU95,32301.57808,MYR
pensionfund,B,x,US04747LAJ26,40924.77482,PEN
pensionfund,C,y,JP2430001J77,89581.45744,RSD
pensionfund,D,z,FR0010915314,28563.94295,QAR
pensionfund,A,x,SE0010663310,89389.48193,BRL
pensionfund,B,y,US3128NHRU91,35448.90536,NZD
pensionfund,C,z,US709224HP75,3897.011215,MUR
pensionfund,D,x,CND100018ZW0,10390.98131,TRY
pensionfund,A,y,LU0798464730,89581.93855,OMR
pensionfund,B,z,US15132ELC02,21221.40789,CAD
pensionfund,C,x,US3128MJ5M80,91431.30715,GHS
pensionfund,D,y,VNTD12220123,11803.6463,BGN
pensionfund,A,z,US05248P2M68,4547.718794,QAR
pensionfund,B,x,US939783VW33,50739.21492,MYR
pensionfund,C,y,EGS21531C016,68813.6022,ZMW
pensionfund,D,z,US3132A5GG46,23010.63044,HUF
pensionfund,A,x,MHY2106R1100,46498.12604,UYU
pensionfund,B,y,USH4209UAG16,99151.53468,SGD
pensionfund,C,z,FR0013284627,86530.33828,RON
pensionfund,D,x,US260633FS65,68967.38151,BHD
pensionfund,A,y,US12667FVG70,29624.97279,GHS
pensionfund,B,z,US3137A7F474,34073.4175,QAR
pensionfund,C,x,IT0001313292,35648.95386,RON
pensionfund,D,y,US36211QLW95,99242.34986,CZK
pensionfund,A,z,US022447XF84,76648.3111,IDR
pensionfund,B,x,US812643KQ66,35124.37171,KWD
pensionfund,C,y,US30292QAC06,18357.02591,ZMW
pensionfund,D,z,US485424PR03,92594.83407,RON
pensionfund,A,x,BE6286258767,68338.04063,PEN
pensionfund,B,y,US79560CAL37,76150.74403,BWP
pensionfund,C,z,US665444KK08,12057.56607,SAR
pensionfund,D,x,GB00B0YD2B94,29184.4873,PKR
pensionfund,A,y,GG00BKM40B00,87135.30365,RON
pensionfund,B,z,US67232TAU97,93316.65986,GBP
pensionfund,C,x,DE000A0MS734,14097.04702,KES
pensionfund,D,y,US727199KG58,98478.71119,MUR
pensionfund,A,z,US419792BE56,74299.97964,ARS
pensionfund,B,x,US38376GCV05,48469.915,SGD
pensionfund,C,y,CH0037606552,73258.26604,RUB
pensionfund,D,z,XS1739839998,82579.09148,KRW
pensionfund,A,x,AED000701014,44416.65901,BWP
pensionfund,B,y,US90278KBF75,97201.57529,MAD
pensionfund,C,z,US31402THK43,3161.604252,DOP
pensionfund,D,x,US61760LFV27,99605.30832,CZK
pensionfund,A,y,US73358WGR97,16038.80567,COP
pensionfund,B,z,CH0026714276,14056.03458,PKR
pensionfund,C,x,US31411ETQ07,97912.02023,NGN
pensionfund,D,y,XS2076795264,90620.30055,CZK
pensionfund,A,z,US92831R2013,14756.10362,KWD
pensionfund,B,x,US3138AVQF54,43492.94799,BDT
pensionfund,C,y,US15132EKN75,88247.95278,CZK
pensionfund,D,z,AU000000ARL4,43751.61931,HUF
pensionfund,A,x,LU1308308201,48910.7667,KES
pensionfund,B,y,LU0736561506,85472.81659,SAR
pensionfund,C,z,CH0106248831,94987.83274,COP
pensionfund,D,x,XS1857232919,30456.53523,NGN
pensionfund,A,y,XS2072815066,47437.29713,KES
pensionfund,B,z,XS0277265269,79077.66601,GHS
pensionfund,C,x,US06035RAV87,30917.10042,ZMW
pensionfund,D,y,USY8564WAD57,59329.19294,BDT
pensionfund,A,z,IDG000010000,96322.35197,ZMW
pensionfund,B,x,US3622064M37,84703.16663,ILS
pensionfund,C,y,NGUNIONDICO1,34902.34686,AED
pensionfund,D,z,FR0100263211,81786.01736,SGD
pensionfund,A,x,JP350500BE47,2364.899941,CHF
pensionfund,B,y,JP214100AG55,70689.92748,CZK
pensionfund,C,z,US124860CB10,41127.78892,DKK
pensionfund,D,x,US3138A4AM75,69675.78625,HRK
pensionfund,A,y,US235241NJ13,46983.44508,HUF
pensionfund,B,z,XS2085724073,94090.54114,COP
pensionfund,C,x,SE0011062967,59397.09246,AED
pensionfund,D,y,US13063C6R60,43872.34992,OMR
pensionfund,A,z,US3132M4EZ41,62863.5536,EGP
pensionfund,B,x,US416124FA85,82575.41255,VND
pensionfund,C,y,IL0010985658,59409.50108,NOK
pensionfund,D,z,BRSTENDBS020,3326.34961,PHP
pensionfund,A,x,US3620AM3A81,55323.4679,KES
pensionfund,B,y,US31364HG849,23302.83623,GBP
pensionfund,C,z,US042467JF85,24588.28096,UYU
pensionfund,D,x,JP3937000002,41530.14846,RSD
pensionfund,A,y,MYBVS1701479,45836.24236,ZAR
pensionfund,B,z,US2814791057,51350.02754,CAD
pensionfund,C,x,AT0000A1MBU9,50936.41698,IDR
pensionfund,D,y,FR0013293487,407.4449745,MYR
pensionfund,A,z,US78464A6982,49306.95913,BHD
pensionfund,B,x,US452252HG78,37198.48414,BWP
pensionfund,C,y,KYG669791082,82879.27324,KRW
pensionfund,D,z,US04626LAA70,23612.83004,RSD
pensionfund,A,x,US3138WJK566,77625.78656,OMR
pensionfund,B,y,US64990AFG58,29739.61207,TWD
pensionfund,C,z,GB00B641BB82,63779.91488,PKR
pensionfund,D,x,US16768TJE55,39119.80712,AED
pensionfund,A,y,US61765YAA01,27927.8787,USD
pensionfund,B,z,US3133TQCA31,51068.60485,CNY
pensionfund,C,x,US581760AQ82,90764.13183,ARS
pensionfund,D,y,US31372DBM74,97204.18627,SEK
pensionfund,A,z,CH0127480363,48718.63688,ZMW
pensionfund,B,x,XS0619437147,81062.56453,KWD
pensionfund,C,y,FR0007082417,49956.13718,JOD
pensionfund,D,z,LU1003757702,63374.45891,SAR
pensionfund,A,x,US00915XBN03,72277.29637,DKK
pensionfund,B,y,US678514BP44,51207.37182,ZMW
pensionfund,C,z,US3136ADGS22,79472.07875,GBP
pensionfund,D,x,INE625G01013,53950.90311,VND
pensionfund,A,y,US163192EJ25,5247.07414,RON
pensionfund,B,z,US403760JF91,14227.0052,BRL
pensionfund,C,x,US64972CUR23,66220.99607,GHS
pensionfund,D,y,US576433QV19,64128.48275,NOK
pensionfund,A,z,US93978HKN43,47697.34799,BRL
pensionfund,B,x,INE578L01014,90949.55231,KRW
pensionfund,C,y,US939783VQ64,30598.28228,SAR
pensionfund,D,z,US95000TBY10,14695.73768,HRK
pensionfund,A,x,HK0000056264,67351.62038,CZK
pensionfund,B,y,US36241KDH86,61091.08466,PEN
pensionfund,C,z,US36201MDZ23,75955.86513,ILS
pensionfund,D,x,US83405DAD03,23296.19651,DKK
pensionfund,A,y,JP2120001D13,71638.89899,USD
pensionfund,B,z,US91472TBK97,91970.48806,JOD
pensionfund,C,x,FR0000993610,74401.89863,HUF
pensionfund,D,y,US650035VE59,26644.52127,ILS
pensionfund,A,z,NO0010740004,73930.59336,IDR
pensionfund,B,x,US25157GBH48,32797.7156,COP
pensionfund,C,y,DE000A2AJJS8,70265.12867,VND
pensionfund,D,z,US45138LBB80,5360.560926,GHS
pensionfund,A,x,XS2034069836,57773.48285,DKK
pensionfund,B,y,US73316PCK49,99607.24315,EGP
pensionfund,C,z,LU0836515550,17339.94802,KES
pensionfund,D,x,US38378EJE41,6719.179127,JOD
pensionfund,A,y,BMG677491539,1220.926208,INR
pensionfund,B,z,TZ1996100214,81009.80434,CNY
pensionfund,C,x,LU1138339558,89886.65212,MYR
pensionfund,D,y,US3132A9VG92,37872.19794,JPY
pensionfund,A,z,DK0010263052,49092.45226,SAR
pensionfund,B,x,SG73H5000003,25082.95052,AED
pensionfund,C,y,US3138A74F29,70162.25554,CHF
pensionfund,D,z,US023135AW69,70824.54949,CLP
pensionfund,A,x,CND100006CN3,47043.01892,KES
pensionfund,B,y,US586054AC25,35195.29322,RON
pensionfund,C,z,LU1732804759,12448.38127,BHD
pensionfund,D,x,US06606BAL45,80367.62888,EUR
pensionfund,A,y,NO0010140502,92887.07099,GHS
pensionfund,B,z,US5319141090,85671.77792,GBP
pensionfund,C,x,US801283FZ03,33645.73904,PEN
pensionfund,D,y,US36196B4Z32,84786.62942,HKD
pensionfund,A,z,KYG211241057,82959.32863,DOP
pensionfund,B,x,LU0869792258,59.90935839,GBP
pensionfund,C,y,CH0502393348,38947.10467,CNY
pensionfund,D,z,INE001A07RT1,85276.90332,JOD
pensionfund,A,x,US924194PX50,56145.13806,JOD
pensionfund,B,y,LU0977257640,14570.62088,TWD
pensionfund,C,z,US698299BH68,92839.45029,HKD
pensionfund,D,x,XS0188935174,87602.66684,GHS
pensionfund,A,y,XS2187525196,35465.41647,HKD
pensionfund,B,z,US549220U668,70252.97296,BGN
pensionfund,C,x,GB00BRJL8531,29267.89377,ARS
pensionfund,D,y,USP8718AAF32,21234.05874,CAD
pensionfund,A,z,FR0011176627,9015.827171,MXN
pensionfund,B,x,CNE1000012X7,54966.84155,INR
pensionfund,C,y,LU0643975161,96409.29029,RON
pensionfund,D,z,US052476YL60,62053.02094,MUR
pensionfund,A,x,US31414AQQ84,96505.1728,KWD
pensionfund,B,y,US3620A85V13,98753.64607,NGN
pensionfund,C,z,XS1550165663,1649.754073,SGD
pensionfund,D,x,XS1686439933,79207.554,KRW
pensionfund,A,y,US46431W6140,65262.29429,JOD
pensionfund,B,z,GB00BG8HJH41,73003.40854,KWD
pensionfund,C,x,XS1900542926,19147.40459,HRK
pensionfund,D,y,AU3FN0046827,65298.96138,INR
pensionfund,A,z,AU0000017733,95082.44604,NZD
pensionfund,B,x,SE0010441303,71983.21919,SGD
pensionfund,C,y,US40168W3685,26564.72587,MUR
pensionfund,D,z,US967244SJ47,3208.382467,SEK
pensionfund,A,x,US59259N8F35,47440.21036,CLP
pensionfund,B,y,US31402CY304,25513.4478,INR
pensionfund,C,z,US3130AEBM10,31997.58474,MXN
pensionfund,D,x,US02R0305B57,61311.65089,ZAR
pensionfund,A,y,US38378MTU98,42976.29187,MYR
pensionfund,B,z,US126670WU83,20528.54881,SGD
pensionfund,C,x,CL0002370410,7851.005347,HKD
pensionfund,D,y,BA100AUTKRA8,56983.72778,GBP
pensionfund,A,z,US31298VDU89,51786.93221,INR
pensionfund,B,x,FR0012199156,37189.20898,JOD
pensionfund,C,y,US00809V2034,5022.901243,AED
pensionfund,D,z,CA64672W1023,86554.59455,TRY
pensionfund,A,x,US36184B2D85,56508.57488,OMR
pensionfund,B,y,NO0010790769,96563.49442,NZD
pensionfund,C,z,US3138AH7B63,17273.99086,BGN
pensionfund,D,x,US44244CSL27,69456.48354,CAD
pensionfund,A,y,GB00BD9X6D51,20184.39261,CHF
pensionfund,B,z,US3138WKUL73,74855.08099,RON
pensionfund,C,x,GB0005940316,16151.00162,RON
pensionfund,D,y,INE591D01014,65197.02792,IDR
pensionfund,A,z,LU1841613463,88667.94833,MAD
pensionfund,B,x,CND1000171B8,679.632402,BWP
pensionfund,C,y,FR0013254042,85133.967,PKR
pensionfund,D,z,US7792226H69,28520.33816,ILS
pensionfund,A,x,US17309TAC27,76329.64796,GHS
pensionfund,B,y,US3138A7X948,53103.09549,MXN
pensionfund,C,z,US73358WVZ49,90702.53471,KWD
pensionfund,D,x,IE00BYMD5N20,10048.20954,TWD
pensionfund,A,y,GB0002733854,52932.83362,INR
pensionfund,B,z,CH0048604141,66894.44565,USD
pensionfund,C,x,US31402QXW67,54461.66877,BWP
pensionfund,D,y,XS1795409082,31356.12881,VND
pensionfund,A,z,US225470RY13,94036.56605,USD
pensionfund,B,x,US44256PDN06,18184.17865,MUR
pensionfund,C,y,IE00BD6C6V39,84840.78328,THB
pensionfund,D,z,LU0420077579,56149.05725,HRK
pensionfund,A,x,US31358LGN01,6703.816134,CHF
pensionfund,B,y,HU0000653068,59269.52235,PLN
pensionfund,C,z,US9290428286,94886.70194,JPY
pensionfund,D,x,US4937321010,62959.02178,BWP
pensionfund,A,y,DE000A1TM482,32761.79521,ARS
pensionfund,B,z,CA3808958050,98091.26337,PHP
pensionfund,C,x,CNE000001LK0,80972.09645,SAR
pensionfund,D,y,US12489WMG68,16744.0145,BGN
pensionfund,A,z,US38376G7L89,88814.30739,NZD
pensionfund,B,x,US696624AX36,93100.07142,SAR
pensionfund,C,y,INE524U01019,55834.69833,QAR
pensionfund,D,z,CH0142132007,44310.76935,CZK
pensionfund,A,x,US00912XAV64,84451.13174,INR
pensionfund,B,y,IN1620150129,60902.57211,COP
pensionfund,C,z,LU0607512935,75014.01539,DKK
pensionfund,D,x,US273893FK87,1495.112773,DKK
pensionfund,A,y,US040484PS02,57829.73064,EGP
pensionfund,B,z,US36183X3P37,20188.77785,AED
pensionfund,C,x,US89602N6Z20,28683.8374,RUB
pensionfund,D,y,US91412GDW24,2311.628952,INR
pensionfund,A,z,US36206KHS33,41642.44908,SGD
pensionfund,B,x,GB00B56FW078,10484.03002,GHS
pensionfund,C,y,LU0458988226,67960.86709,NOK
pensionfund,D,z,DE000LB1DRT9,54954.25462,VND
pensionfund,A,x,FI0008801253,64899.29957,ILS
pensionfund,B,y,XS1958256379,47367.89225,BDT
pensionfund,C,z,US00131MAJ27,57355.3942,LKR
pensionfund,D,x,KR354422G732,20597.09721,DKK
pensionfund,A,y,CND10000C2F9,30838.21463,CLP
pensionfund,B,z,CNE100002NL1,29437.46026,MUR
pensionfund,C,x,US31371JWA86,65413.33485,CNY
pensionfund,D,y,XS2066905006,93496.09761,ARS
pensionfund,A,z,CNE100002TB9,92337.52567,SAR
pensionfund,B,x,US295193AM80,8316.97271,BGN
pensionfund,C,y,US650116BF21,96083.1404,JPY
pensionfund,D,z,CH0377499576,47876.72057,DOP
pensionfund,A,x,US44980X1090,96361.35237,AED
pensionfund,B,y,DE000CZ32TC7,24102.33757,AUD
pensionfund,C,z,XS0102088159,14486.5259,AUD
pensionfund,D,x,US46613CX343,9059.102365,KRW
pensionfund,A,y,JP390290AH94,15685.67274,CAD
pensionfund,B,z,US36207JKJ15,58514.09765,RON
pensionfund,C,x,US115117LL57,60521.47992,THB
pensionfund,D,y,US31335AZC51,54106.20303,JOD
pensionfund,A,z,US554885J614,9835.119164,KRW
pensionfund,B,x,KR7006490007,17087.8082,MUR
pensionfund,C,y,US06427DAT00,69764.81774,SGD
pensionfund,D,z,GB00BG5THL38,216.2464229,ILS
pensionfund,A,x,US97705MAZ86,54904.78095,PKR
pensionfund,B,y,DE000A254N12,72782.24608,UYU
pensionfund,C,z,CNE100000KB2,72551.03969,PEN
pensionfund,D,x,XS1876473122,26214.70235,GHS
pensionfund,A,y,XS0162869076,30858.02,JOD
pensionfund,B,z,DK0009297780,25605.26344,CAD
pensionfund,C,x,INE151A01013,25385.43755,NOK
pensionfund,D,y,US939720SF68,21026.75043,OMR
pensionfund,A,z,LU0170467566,97643.65641,NZD
pensionfund,B,x,KYG394011079,96117.36903,SAR
pensionfund,C,y,US02072L1026,78978.84678,PLN
pensionfund,D,z,US17277D1019,22058.14918,EUR
pensionfund,A,x,LU1159236501,39559.75981,OMR
pensionfund,B,y,US49474FQP89,69143.67346,COP
pensionfund,C,z,US414005YE20,43903.04636,RSD
pensionfund,D,x,US4101204067,46932.51487,VND
pensionfund,A,y,BA100RFUMRA7,50568.30633,NGN
pensionfund,B,z,US3138WEAG49,88207.65203,GHS
pensionfund,C,x,XS1870225338,18626.12711,MXN
pensionfund,D,y,CL0002433648,31105.5269,EUR
pensionfund,A,z,US911759LR72,39957.19697,VND
pensionfund,B,x,US73358WGW82,2788.355765,CHF
pensionfund,C,y,US660631XL14,87508.11955,RON
pensionfund,D,z,US542690W814,28946.80266,BGN
pensionfund,A,x,COT80CH02795,65243.80145,KES
pensionfund,B,y,US31390GRK57,66053.99412,CNY
pensionfund,C,z,US912803CK74,13713.68365,EUR
pensionfund,D,x,US00434QAA67,5351.090314,JPY
pensionfund,A,y,US46635TAU60,73383.42959,SEK
pensionfund,B,z,US9367723007,50034.72252,MUR
pensionfund,C,x,US03834U1097,79470.63451,NZD
pensionfund,D,y,CH0181377042,33410.47717,BHD
pensionfund,A,z,INE664N01018,31351.33503,PKR
pensionfund,B,x,JP363460BD98,72900.64307,KRW
pensionfund,C,y,US3617BMBV85,33731.58596,KWD
pensionfund,D,z,BA100TPBLRA4,7725.841224,RSD
pensionfund,A,x,US9128285N64,6828.143926,EUR
pensionfund,B,y,USG30407AB96,41540.41093,AUD
pensionfund,C,z,JP2260001H47,49206.56115,AED
pensionfund,D,x,IN1320160188,94191.07407,ILS
pensionfund,A,y,US3138WQRY02,89024.22148,GHS
pensionfund,B,z,GB0009465807,17877.6459,MXN
pensionfund,C,x,US126694MR66,2070.765835,SAR
pensionfund,D,y,US20030NCF69,39227.84352,CNY
pensionfund,A,z,US137001AE37,16586.68378,CNY
pensionfund,B,x,USC23555AF96,67911.08681,RON
pensionfund,C,y,US898735PK57,96279.56073,TRY
pensionfund,D,z,US14913Q2X61,4446.382853,RON
pensionfund,A,x,IE0032904009,16110.04407,CZK
pensionfund,B,y,US31395TXR03,40665.26287,NOK
pensionfund,C,z,JP503601BE15,41739.79845,KRW
pensionfund,D,x,XS1857680406,72711.90966,BGN
pensionfund,A,y,US31402RA583,38883.84086,OMR
pensionfund,B,z,FR0013299641,79661.26681,CHF
pensionfund,C,x,CA7462341032,78195.85777,VND
pensionfund,D,y,USU11598AA48,9841.441081,TRY
pensionfund,A,z,GB00BJ04GL73,49957.82895,ZAR
pensionfund,B,x,MT0000170101,72274.09904,TRY
pensionfund,C,y,JE00BGP63272,20722.8483,OMR
pensionfund,D,z,US31397JR974,85822.45109,PEN
pensionfund,A,x,US194262BW05,83249.17134,HKD
pensionfund,B,y,FR0000439614,84408.44242,ZAR
pensionfund,C,z,US3137FLNA84,58309.60492,CHF
pensionfund,D,x,US95001GAC78,90812.9177,JPY
pensionfund,A,y,US702274AV37,75448.19873,EUR
pensionfund,B,z,US64579FN826,49232.14686,USD
pensionfund,C,x,XS2021165159,50163.45358,HRK
pensionfund,D,y,INE123E01014,55112.1909,RSD
pensionfund,A,z,US87164WMB18,28888.14072,MYR
pensionfund,B,x,US45824TAF21,10457.75767,TWD
pensionfund,C,y,US04048RQL32,10537.73815,HUF
pensionfund,D,z,US3138WHNQ15,4865.097622,BGN
pensionfund,A,x,XS2035087605,93275.47488,NZD
pensionfund,B,y,IE00BH7Y7M45,64066.21372,CNY
pensionfund,C,z,ARARGE033217,8792.075232,UYU
pensionfund,D,x,US08527NEB82,25345.96242,CNY
pensionfund,A,y,US3137B2G381,33737.89262,QAR
pensionfund,B,z,US31397S7M03,9424.107568,SAR
pensionfund,C,x,US92778VFJ26,55266.83343,RON
pensionfund,D,y,US544552YW60,1526.628025,KRW
pensionfund,A,z,XS2057865896,52323.15572,ARS
pensionfund,B,x,AT0000A0SDS8,11795.68052,DOP
pensionfund,C,y,KR7208340000,51194.17896,USD
pensionfund,D,z,CH0135998638,16434.6234,VND
pensionfund,A,x,US00848H1086,81485.50003,BWP
pensionfund,B,y,LU1311574799,92563.8758,CZK
pensionfund,C,z,US628571BG57,6740.569806,ARS
pensionfund,D,x,INE835B01035,16602.86554,INR
pensionfund,A,y,LU0184630167,13578.59497,KES
pensionfund,B,z,US68389FFU30,6761.163103,PEN
pensionfund,C,x,US36209G6K86,85784.18153,HUF
pensionfund,D,y,US55608XAB38,15717.8251,DOP
pensionfund,A,z,CND10000KRN5,4768.888908,DKK
pensionfund,B,x,US3132WHXV20,13812.85454,HKD
pensionfund,C,y,US3136AVSE06,75382.91974,HRK
pensionfund,D,z,LU1055043068,95017.30289,KES
pensionfund,A,x,SE0008431720,17970.99228,AUD
pensionfund,B,y,JP3244750000,89676.50388,BRL
pensionfund,C,z,US31413JTH76,4124.151365,PEN
pensionfund,D,x,GB00B1DDK917,75777.7653,GBP
pensionfund,A,y,US3137B5GQ09,57536.61903,EGP
pensionfund,B,z,US900680BD02,53467.82454,NOK
pensionfund,C,x,US34153P7H59,66630.54111,ILS
pensionfund,D,y,KR7036490001,7900.734095,RON
pensionfund,A,z,US31416NDE94,29611.72222,PLN
pensionfund,B,x,US95662M2A70,25271.54669,MYR
pensionfund,C,y,US899840HA34,68113.19475,CAD
pensionfund,D,z,JP3320800000,83690.88747,CHF
pensionfund,A,x,IN2220150139,36029.48734,NOK
pensionfund,B,y,US03836CAG24,8256.174206,MYR
pensionfund,C,z,CNE1000004Q8,18867.40485,PLN
pensionfund,D,x,DE000NLB8739,47559.17902,ARS
pensionfund,A,y,US3128MMGJ69,47450.71228,ILS
pensionfund,B,z,US010392FP84,82252.17385,MAD
pensionfund,C,x,FR0013135050,57735.07361,RON
pensionfund,D,y,US30382AFP21,71623.17492,CZK
pensionfund,A,z,ZAG000054339,62747.5688,JOD
pensionfund,B,x,JP370620AF65,38411.6404,MYR
pensionfund,C,y,HU0000702014,11879.24924,HRK
pensionfund,D,z,XS2079716937,83672.01712,PKR
pensionfund,A,x,CA39342L1085,22748.16121,DKK
pensionfund,B,y,DK0008921497,99105.20953,JPY
pensionfund,C,z,US829596UA14,74597.36431,CLP
pensionfund,D,x,DE000VS0AJQ9,2444.990951,BRL
pensionfund,A,y,VGG1890L1076,48842.78186,MAD
pensionfund,B,z,US709224JH32,44171.66459,INR
pensionfund,C,x,US3140K8NK32,83557.78063,ARS
pensionfund,D,y,US1244111092,65707.27214,CAD
pensionfund,A,z,TH8223010019,88677.37553,RON
pensionfund,B,x,US232769BK47,51485.23349,TRY
pensionfund,C,y,CNE000001PF1,74857.13072,VND
pensionfund,D,z,KR7103230009,8166.511044,NOK
pensionfund,A,x,DK0007100408,11847.16565,QAR
pensionfund,B,y,SE0009806052,39324.36497,BRL
