Investor.Name,Portfolio.Name,ISIN,NumberofShares,MarketValue,Currency
Test,GV,XS1613140489,,662796.53,CHF
Test,GV,XS1734689620,,684927.1,CHF
Test,GV,XS1749378342,,552009.97,CHF
Test,GV,XS1750986744,,854645.52,CHF
Test,GV,XS1789751531,,1145171.23,CHF
Test,GV,XS1821830160,,1033670.6,CHF
Test,GV,XS1843433639,,1109492.17,CHF
Test,GV,XS1846644968,,956133.79,CHF
Test,GV,XS1883352095,,2265099.94,CHF
Test,GV,XS1893631330,,1689393.76,CHF
Test,GV,XS1901055472,,1255801.95,CHF
Test,GV,XS1917957687,,1504375.88,CHF
Test,GV,XS1935139995,,2032232.99,CHF
Test,GV,XS1935310166,,1067742.43,CHF
Test,GV,XS1974787480,,2855474.89,CHF
Test,GV,XS1992931508,,3338507.62,CHF
Test,GV,XS1999841445,,4371763.37,CHF
Test,GV,XS2010039548,,2247154.68,CHF
Test,GV,XS2012102674,,557060.6,CHF
Test,GV,XS2012102914,,572583.98,CHF
Test,GV,XS2021462440,,1083247.72,CHF
Test,GV,XS2038039074,,2166308.63,CHF
Test,GV,XS2047619064,,1083472.55,CHF
Test,GV,XS2050406177,,1034062.79,CHF
Test,GV,XS2056491587,,1421994.38,CHF
Test,GV,XS2078692014,,1280157.27,CHF
Test,GV,XS2081605912,,1823267.81,CHF
Test,GV,XS2081615473,,1072979.14,CHF
Test,GV,XS2082472122,,1094196.73,CHF
Test,GV,XS2083961370,,979561.06,CHF
Test,GV,XS2090859252,,1081827.71,CHF
Test,GV,XS2091604715,,1358776.46,CHF
Test,GV,XS2091606330,,1358835.08,CHF
Test,481001,AT0000A18XM4,,689620.47,CHF
Test,481001,AT0000KTMI02,,97146,CHF
Test,481001,CH0000816824,,486151.2,CHF
Test,481001,CH0001307757,,30618,CHF
Test,481001,CH0001308904,,195920,CHF
Test,481001,CH0001319265,,97020,CHF
Test,481001,CH0001340204,,240570,CHF
Test,481001,CH0001473559,,113160,CHF
Test,481001,CH0001503199,,794610,CHF
Test,481001,CH0001624714,,44352,CHF
Test,481001,CH0001752309,,869955,CHF
Test,481001,CH0002088976,,189000,CHF
Test,481001,CH0002178181,,462853.56,CHF
Test,481001,CH0002187810,,65076,CHF
Test,481001,CH0002432174,,483535.4,CHF
Test,481001,CH0002497458,,2987677,CHF
Test,481001,CH0002619481,,76220,CHF
Test,481001,CH0003245351,,43257.76,CHF
Test,481001,CH0003420806,,31442,CHF
Test,481001,CH0003541510,,423536,CHF
Test,481001,CH0003671440,,99017.7,CHF
Test,481001,CH0005795668,,32628.88,CHF
Test,481001,CH0006089921,,31063.5,CHF
Test,481001,CH0006227612,,130720,CHF
Test,481001,CH0006372897,,324075,CHF
Test,481001,CH0008012236,,129978,CHF
Test,481063,CH0008038389,,360429.9,CHF
Test,481001,CH0008038389,,1874325,CHF
Test,481001,CH0008207356,,39600,CHF
Test,481001,CH0008742519,,2872610.4,CHF
Test,481063,CH0008837566,,116017.2,CHF
Test,481001,CH0008837566,,609715.6,CHF
Test,481001,CH0009002962,,1419632,CHF
Test,481001,CH0009062099,,24198,CHF
Test,481001,CH0009236461,,95100,CHF
Test,481001,CH0009320091,,33310.2,CHF
Test,481001,CH0009691608,,215340,CHF
Test,481001,CH0010570759,,2052000,CHF
Test,481001,CH0010570767,,1781055,CHF
Test,481001,CH0010645932,,5316374,CHF
Test,481001,CH0010675863,,115283.52,CHF
Test,481001,CH0010702154,,201649.2,CHF
Test,481001,CH0010754924,,250104,CHF
Test,481001,CH0011003594,,23660,CHF
Test,481001,CH0011029946,,313548,CHF
Test,481001,CH0011075394,,13102314.5,CHF
Test,481063,CH0011108872,,89435,CHF
Test,481001,CH0011108872,,396110.5,CHF
Test,481001,CH0011178255,,66527,CHF
Test,481001,CH0011339204,,84707.04,CHF
Test,481001,CH0011432447,,120008.46,CHF
Test,481001,CH0011484067,,289671.5,CHF
Test,481001,CH0011607683,,16690.4,CHF
Test,481001,CH0011693600,,310430,CHF
Test,481001,CH0011795959,,454972.5,CHF
Test,481001,CH0012005267,,48567220.1,CHF
Test,481001,CH0012032048,,48561670,CHF
Test,481001,CH0012100191,,694960,CHF
Test,481001,CH0012138530,,7002578.12,CHF
Test,481001,CH0012138605,,2228285.56,CHF
Test,481001,CH0012142631,,1163548.8,CHF
Test,481001,CH0012214059,,6004143.3,CHF
Test,481001,CH0012221716,,9381348.99,CHF
Test,481001,CH0012255144,,693696.3,CHF
Test,481001,CH0012255151,,1746900,CHF
Test,481001,CH0012268360,,61019,CHF
Test,481001,CH0012280076,,2331331.2,CHF
Test,481001,CH0012335540,,422990.55,CHF
Test,481001,CH0012410517,,1865500,CHF
Test,481001,CH0012453913,,2192751.6,CHF
Test,481001,CH0012530207,,182044.8,CHF
Test,481001,CH0012549785,,2685244.5,CHF
Test,481001,CH0012684657,,95287.85,CHF
Test,481001,CH0012829898,,363960,CHF
Test,481001,CH001341608,,73280,CHF
Test,481001,CH0013841017,,5800956.8,CHF
Test,481001,CH0014284498,,440860,CHF
Test,481001,CH0014345117,,54860,CHF
Test,481001,CH0014786500,,337905.6,CHF
Test,481001,CH0014852781,,3523021.6,CHF
Test,481001,CH0015251710,,482690,CHF
Test,481001,CH0016440353,,1001214.5,CHF
Test,481001,CH0017875789,,162195,CHF
Test,481001,CH0018206117,,37655,CHF
Test,481063,CH0018294154,,224848.8,CHF
Test,481001,CH0018294154,,1229253.6,CHF
Test,481001,CH0019107025,,84632,CHF
Test,481001,CH0019396990,,122485,CHF
Test,481001,CH0021218067,,34939.04,CHF
Test,481001,CH0021545667,,121836,CHF
Test,481001,CH0021783391,,650760.05,CHF
Test,481001,CH0022268228,,118988.19,CHF
Test,481001,CH0022427626,,173728,CHF
Test,481001,CH0023405456,,716405.22,CHF
Test,481001,CH0023868554,,117780,CHF
Test,481001,CH0024590272,,237747,CHF
Test,481001,CH0024608827,,4439662.2,CHF
Test,481001,CH0024638196,,2186994.6,CHF
Test,481001,CH0024638212,,1015453.2,CHF
Test,481001,CH0024666528,,26624,CHF
Test,481001,CH0025238863,,2002137.6,CHF
Test,481001,CH0025343259,,70063.2,CHF
Test,481001,CH0025536027,,164565,CHF
Test,481001,CH0025607331,,80400,CHF
Test,481001,CH0025751329,,1749789.4,CHF
Test,481001,CH0027148649,,14515.2,CHF
Test,481001,CH0028200837,,190443,CHF
Test,481001,CH0028422100,,41036.3,CHF
Test,481001,CH0030170408,,4437944,CHF
Test,481001,CH0030380734,,264422.4,CHF
Test,481001,CH0030486770,,324149.6,CHF
Test,481001,CH0032816131,,57721,CHF
Test,481001,CH0033361673,,138191.4,CHF
Test,481001,CH0038285679,,34349.44,CHF
Test,481001,CH0038388911,,406296,CHF
Test,481001,CH0038389992,,802022.5,CHF
Test,481001,CH0038863350,,68642321.02,CHF
Test,481001,CH0039821084,,98100,CHF
Test,481001,CH0042615283,,183398,CHF
Test,481001,CH0043238366,,226756.9,CHF
Test,481001,CH0045825517,,85514.85,CHF
Test,481001,CH0100837282,,199349,CHF
Test,481001,CH0102484968,,2436933.51,CHF
Test,481001,CH0102659627,,94937.83,CHF
Test,481001,CH0106213793,,12640,CHF
Test,481001,CH0108503795,,47805.75,CHF
Test,481001,CH0110240600,,130195.8,CHF
Test,481001,CH0111677362,,139978,CHF
Test,481001,CH0118530366,,45030,CHF
Test,481001,CH0126639464,,43056,CHF
Test,481001,CH0126673539,,402153.7,CHF
Test,481001,CH0126881561,,7069195.8,CHF
Test,481001,CH0127480363,,77273,CHF
Test,481001,CH0130293662,,297666.6,CHF
Test,481001,CH0148052126,,144460,CHF
Test,481001,CH0187624256,,27612,CHF
Test,481001,CH0189396655,,29337.3,CHF
Test,481001,CH0190891181,,74711,CHF
Test,481001,CH0208062627,,8918,CHF
Test,481001,CH0210483332,,8756255.38,CHF
Test,481001,CH0212186248,,33716.38,CHF
Test,481001,CH0212255803,,74501.9,CHF
Test,481001,CH0214706357,,49824,CHF
Test,481001,CH0225173167,,701402,CHF
Test,481001,CH0231351104,,93631,CHF
Test,481001,CH0238627142,,196886.9,CHF
Test,481001,CH0239229302,,343539,CHF
Test,481063,CH0239518779,,12852,CHF
Test,481001,CH0239518779,,64152,CHF
Test,481001,CH0244017502,,371076,CHF
Test,481001,CH0244767585,,9869927.1,CHF
Test,481001,CH0256379097,,55783.68,CHF
Test,481001,CH0267291224,,524516.85,CHF
Test,481001,CH0273774791,,151389,CHF
Test,481001,CH0276534614,,104606.4,CHF
Test,481001,CH0276837694,,94340.82,CHF
Test,481001,CH0284142913,,82062,CHF
Test,481001,CH0305285295,,41279.4,CHF
Test,481001,CH0305951201,,109610,CHF
Test,481001,CH0311864901,,972958.95,CHF
Test,481001,CH0312309682,,3159,CHF
Test,481001,CH0314029270,,11696.4,CHF
Test,481001,CH0315966322,,122354,CHF
Test,481001,CH0319416936,,712101,CHF
Test,481001,CH0325094297,,50831.2,CHF
Test,481001,CH0346177709,,21854.06,CHF
Test,481001,CH0350494719,,82468,CHF
Test,481001,CH0360674466,,647876.25,CHF
Test,481001,CH0360826991,,220557.4,CHF
Test,481001,CH0363463438,,483381.3,CHF
Test,481001,CH0364749348,,1488452.9,CHF
Test,481001,CH0371153492,,500277.6,CHF
Test,481001,CH0386200239,,37582,CHF
Test,481001,CH0406705126,,69785,CHF
Test,481001,CH0418792922,,5074887.95,CHF
Test,481001,CH0420462266,,23814.4,CHF
Test,481001,CH0432492467,,5939059.6,CHF
Test,481001,CH0435377954,,730964.26,CHF
Test,481001,CH0453226893,,29850,CHF
Test,481001,CH0466642201,,983455.2,CHF
Test,481001,CH0468525222,,90500,CHF
Test,481001,CH0478634105,,54530,CHF
Test,481001,CH0496451508,,222750,CHF
Test,481001,IT0004147952,,20224.75,CHF
Test,481001,IT0005108359,,43806,CHF
Test,481001,LI0315487269,,95325,CHF
Test,481001,LI0355147575,,157934.4,CHF
Test,481001,NL0010733960,,80086,CHF
Test,481001,NL0011832936,,102011,CHF
Test,481041,CH0180951227,,79431456.4,USD
Test,481062,CH0214968320,,98801636.05,CHF
Test,481061,CH0217837381,,192577217.2,CHF
Test,481041,CH0236334295,,144965005.3,USD
Test,481041,CH0295995697,,191697677.6,CHF
Test,481041,LU0188500283,,14895238.07,USD
Test,481051,CH0036183603,,29496236.5,CHF
Test,481052,CH0036183603,,31248984,CHF
Test,481052,US912796RY70,,2430806.67,USD
Test,481051,US912796RY70,,2554620.14,USD
Test,481052,US912796SH39,,61758.03,USD
Test,481052,US912796SH39,,980408.76,USD
Test,481051,US912796SH39,,1015147.65,USD
Test,481051,US912796SH39,,1383765.9,USD
Test,481051,US912796SM24,,49153.31,USD
Test,481052,US912796SM24,,1652900.47,USD
Test,481051,US912796SR11,,1699956.42,USD
Test,481052,US912796SR11,,1765413.4,USD
Test,481051,US912796SV23,,1256552.53,USD
Test,481052,US912796SV23,,1362306.76,USD
Test,481051,US912796TL32,,483606.82,USD
Test,481052,US912796TM15,,972352.59,USD
Test,481015,LU0908637209,,19613892,CHF
Test,481015,LU1451284555,,37316357.3,CHF
Test,481063,CH0217837688,,70135333.49,CHF
Test,481012,AT0000A1K9C8,,1738351.03,EUR
Test,481012,BE0000334434,,3808845.25,EUR
Test,481012,BE0000339482,,1672224.94,EUR
Test,481012,BE0000346552,,3321013.92,EUR
Test,481012,BE6282459609,,339847.99,EUR
Test,481012,CA11070TAF53,,1167072.01,CAD
Test,481012,CA110709GF34,,2597030.75,CAD
Test,481012,CA459058HA44,,1864874.2,CAD
Test,481012,CA45950KCQ19,,1820774.7,CAD
Test,481012,CA68323ACX06,,3536590.45,CAD
Test,481012,CA748148RY18,,4567535.25,CAD
Test,481011,CH0008435569,,5917222.22,CHF
Test,481003,CH0008435569,,8875833.33,CHF
Test,481003,CH0008680370,,11314488.89,CHF
Test,481011,CH0008805449,,1012400,CHF
Test,481031,CH0008805449,,1518600,CHF
Test,481003,CH0013843443,,1064777.78,CHF
Test,481003,CH0020498645,,1189138.89,CHF
Test,481021,CH0021803942,,204343.06,CHF
Test,481003,CH0021894602,,1176041.67,CHF
Test,481031,CH0021894602,,1176041.67,CHF
Test,481003,CH0022268004,,2352761.11,CHF
Test,481011,CH0022268004,,2976242.81,CHF
Test,481031,CH0022268004,,4705522.22,CHF
Test,481021,CH0022280058,,256122.64,CHF
Test,481021,CH0022721762,,771337.5,CHF
Test,481031,CH0022721762,,2077469,CHF
Test,481003,CH0023266841,,515976.04,CHF
Test,481003,CH0023960328,,1113468.75,CHF
Test,481011,CH0023960328,,2226937.5,CHF
Test,481031,CH0024015452,,1510522.22,CHF
Test,481003,CH0024674944,,1057266.67,CHF
Test,481003,CH0025185676,,2457500,CHF
Test,481011,CH0025185676,,3071875,CHF
Test,481003,CH0026233491,,813245.83,CHF
Test,481003,CH0026620846,,1221714.58,CHF
Test,481011,CH0026620846,,3665143.75,CHF
Test,481003,CH0026714276,,1352120.83,CHF
Test,481031,CH0026791225,,1066572.92,CHF
Test,481003,CH0026791225,,2133145.83,CHF
Test,481003,CH0026950078,,532708.33,CHF
Test,481031,CH0026950078,,4900916.67,CHF
Test,481003,CH0027752200,,2317541.67,CHF
Test,481021,CH0027815288,,319406.88,CHF
Test,481003,CH0028608195,,1366440.1,CHF
Test,481031,CH0031408112,,679429.72,CHF
Test,481003,CH0031408112,,1171430.56,CHF
Test,481003,CH0031835561,,5892393.75,CHF
Test,481003,CH0033037679,,1153166.67,CHF
Test,481011,CH0033037679,,2882916.67,CHF
Test,481011,CH0043918413,,155913.33,CHF
Test,481003,CH0100128351,,1069133.33,CHF
Test,481021,CH0100262069,,533775,CHF
Test,481021,CH0100525382,,533125,CHF
Test,481031,CH0107134683,,1783515.63,CHF
Test,481021,CH0107134717,,513912.5,CHF
Test,481031,CH0107134717,,4059908.75,CHF
Test,481003,CH0107559392,,1068538.19,CHF
Test,481011,CH0107559392,,1442526.56,CHF
Test,481031,CH0109674470,,82141.33,CHF
Test,481003,CH0109674488,,581944.44,CHF
Test,481031,CH0110118574,,259956.67,CHF
Test,481021,CH0110346225,,408620.56,CHF
Test,481003,CH0111999816,,7874583.33,CHF
Test,481003,CH0114260257,,2201486.11,CHF
Test,481011,CH0114260257,,8805944.44,CHF
Test,481003,CH0114695403,,2266333.33,CHF
Test,481031,CH0114839266,,633086.39,CHF
Test,481021,CH0115013226,,509715.63,CHF
Test,481031,CH0115013226,,3409997.53,CHF
Test,481003,CH0115457670,,1048777.78,CHF
Test,481003,CH0115595487,,1076000,CHF
Test,481031,CH0115595487,,1291200,CHF
Test,481011,CH0116306868,,1134722.22,CHF
Test,481021,CH0117615374,,316143.75,CHF
Test,481003,CH0118607909,,1023879.17,CHF
Test,481003,CH0118886735,,934533.33,CHF
Test,481003,CH0119015086,,1143733.33,CHF
Test,481003,CH0119858659,,605416.67,CHF
Test,481021,CH0120096398,,765196.88,CHF
Test,481031,CH0120096398,,3973922.44,CHF
Test,481003,CH0122456756,,2091866.67,CHF
Test,481031,CH0122488411,,293214.44,CHF
Test,481003,CH0122955377,,1052037.5,CHF
Test,481011,CH0122955377,,1578056.25,CHF
Test,481003,CH0123385756,,1050962.5,CHF
Test,481011,CH0123385756,,2101925,CHF
Test,481021,CH0123575091,,511276.39,CHF
Test,481021,CH0123918424,,526525,CHF
Test,481003,CH0124071959,,1052987.5,CHF
Test,481003,CH0124138840,,1223805.56,CHF
Test,481021,CH0125589850,,530968.06,CHF
Test,481003,CH0126519047,,1199550,CHF
Test,481003,CH0126977641,,1187125,CHF
Test,481003,CH0127181011,,7007288.89,CHF
Test,481011,CH0127181177,,5469048.61,CHF
Test,481003,CH0127181177,,7656668.06,CHF
Test,481003,CH0127593140,,1579743.75,CHF
Test,481011,CH0127593140,,2106325,CHF
Test,481031,CH0127593140,,5002521.88,CHF
Test,481021,CH0128250583,,267437.5,CHF
Test,481003,CH0128250583,,3209250,CHF
Test,481003,CH0128891105,,1217145.83,CHF
Test,481021,CH0129734916,,789407.29,CHF
Test,481031,CH0129734916,,3157629.17,CHF
Test,481021,CH0131078435,,515691.67,CHF
Test,481003,CH0131078435,,1371739.83,CHF
Test,481003,CH0132176055,,700123.75,CHF
Test,481031,CH0136594337,,871905.94,CHF
Test,481003,CH0136594386,,2090166.67,CHF
Test,481003,CH0136846992,,1556860.42,CHF
Test,481003,CH0136847156,,1145536.11,CHF
Test,481003,CH0137659469,,1062064.58,CHF
Test,481003,CH0141219698,,1102108.33,CHF
Test,481011,CH0141833407,,2755868.06,CHF
Test,481003,CH0142054391,,2177640.28,CHF
Test,481011,CH0142054391,,2939814.38,CHF
Test,481011,CH0146652158,,2096916.67,CHF
Test,481003,CH0146652158,,3145375,CHF
Test,481003,CH0147144361,,1155525,CHF
Test,481031,CH0148937649,,2890020.83,CHF
Test,481003,CH0149176163,,1085469.44,CHF
Test,481003,CH0180006113,,1143097.22,CHF
Test,481003,CH0180513183,,851102.78,CHF
Test,481003,CH0181215028,,1699098.96,CHF
Test,481003,CH0181915585,,2189430.56,CHF
Test,481011,CH0181915734,,2179000,CHF
Test,481003,CH0182910882,,1156020.14,CHF
Test,481003,CH0184043542,,1713637.5,CHF
Test,481011,CH0184249990,,4612500,CHF
Test,481003,CH0184249990,,5062500,CHF
Test,481003,CH0184911961,,1141833.33,CHF
Test,481003,CH0185258222,,1166825,CHF
Test,481003,CH0185577837,,565838.19,CHF
Test,481003,CH0186162613,,1268633.33,CHF
Test,481011,CH0186162613,,2114388.89,CHF
Test,481003,CH0186164007,,424066.67,CHF
Test,481003,CH0188927450,,2202933.33,CHF
Test,481003,CH0190125051,,1545833.33,CHF
Test,481003,CH0192241252,,2060811.11,CHF
Test,481003,CH0192241278,,1131132.64,CHF
Test,481003,CH0193040604,,1601437.5,CHF
Test,481021,CH0193296990,,760862.5,CHF
Test,481003,CH0193717540,,1043083.33,CHF
Test,481011,CH0193717540,,6988658.33,CHF
Test,481011,CH0193744916,,2086222.22,CHF
Test,481003,CH0194273204,,1370663.33,CHF
Test,481011,CH0194352271,,1012370.83,CHF
Test,481011,CH0194405335,,203520.83,CHF
Test,481011,CH0194695083,,2235100,CHF
Test,481003,CH0194695117,,2155611.11,CHF
Test,481003,CH0194958986,,1049746.53,CHF
Test,481021,CH0195288102,,517915.62,CHF
Test,481003,CH0195512519,,2580328.47,CHF
Test,481003,CH0198104579,,1015533.33,CHF
Test,481003,CH0198800325,,1058305.56,CHF
Test,481003,CH0199543528,,2021750,CHF
Test,481003,CH0199589588,,1061375,CHF
Test,481003,CH0200044771,,617655,CHF
Test,481003,CH0200044789,,581390.63,CHF
Test,481003,CH0200252788,,826150,CHF
Test,481021,CH0200252820,,304705,CHF
Test,481003,CH0201591705,,1038518.06,CHF
Test,481021,CH0202406440,,462224.38,CHF
Test,481003,CH0204017005,,820534.22,CHF
Test,481031,CH0204017005,,1072593.75,CHF
Test,481011,CH0204017005,,2145187.5,CHF
Test,481003,CH0204477258,,1073190.97,CHF
Test,481011,CH0204477258,,2361020.14,CHF
Test,481003,CH0204477290,,2149770.83,CHF
Test,481003,CH0204477308,,1076951.39,CHF
Test,481003,CH0204567256,,1695901.04,CHF
Test,481003,CH0204567322,,516192.01,CHF
Test,481021,CH0204567322,,516192.01,CHF
Test,481021,CH0204678020,,506068.75,CHF
Test,481003,CH0204811100,,662037.5,CHF
Test,481021,CH0205409011,,406650,CHF
Test,481021,CH0205819441,,527526.67,CHF
Test,481003,CH0206594506,,1432428.47,CHF
Test,481003,CH0207550010,,1067343.75,CHF
Test,481003,CH0209654984,,2110187.5,CHF
Test,481003,CH0210240302,,1026373.61,CHF
Test,481003,CH0210362791,,1071541.67,CHF
Test,481021,CH0210384134,,505963.89,CHF
Test,481003,CH0210891989,,531718.75,CHF
Test,481003,CH0211588915,,1066559.72,CHF
Test,481011,CH0212184078,,1622015.63,CHF
Test,481003,CH0212937251,,2149916.67,CHF
Test,481031,CH0212937251,,3224875,CHF
Test,481003,CH0214925874,,583083.33,CHF
Test,481003,CH0215064350,,808622.5,CHF
Test,481021,CH0215275519,,506555.56,CHF
Test,481003,CH0216320710,,1068659.72,CHF
Test,481003,CH0217756631,,1033586.11,CHF
Test,481003,CH0217756656,,2256841.67,CHF
Test,481021,CH0219080048,,254477.08,CHF
Test,481031,CH0219080048,,356267.92,CHF
Test,481003,CH0220684614,,2113112.5,CHF
Test,481003,CH0220734930,,1079293.33,CHF
Test,481021,CH0222418300,,257207.4,CHF
Test,481011,CH0222418300,,617297.75,CHF
Test,481031,CH0224396983,,1971481.94,CHF
Test,481003,CH0224396983,,4506244.44,CHF
Test,481011,CH0224396983,,7885927.78,CHF
Test,481003,CH0224397346,,4205200,CHF
Test,481011,CH0226869060,,2111979.17,CHF
Test,481003,CH0228531437,,452127.78,CHF
Test,481031,CH0228531437,,2147606.94,CHF
Test,481021,CH0229001000,,407314.44,CHF
Test,481011,CH0229318131,,1596203.13,CHF
Test,481011,CH0229571770,,7385612.5,CHF
Test,481021,CH0232635869,,516469.79,CHF
Test,481031,CH0232635869,,3098818.75,CHF
Test,481003,CH0232842341,,1096291.67,CHF
Test,481031,CH0232842341,,1096291.67,CHF
Test,481003,CH0233004172,,561357.64,CHF
Test,481003,CH0233216016,,1029981.25,CHF
Test,481011,CH0233680203,,518941.67,CHF
Test,481003,CH0233911772,,1051958.33,CHF
Test,481011,CH0233911772,,1998720.83,CHF
Test,481021,CH0234487384,,505627.78,CHF
Test,481003,CH0235034110,,2062625,CHF
Test,481003,CH0235475347,,1027394.44,CHF
Test,481003,CH0235475354,,909609.44,CHF
Test,481003,CH0236803992,,2124333.33,CHF
Test,481021,CH0238053091,,862060.56,CHF
Test,481003,CH0238053125,,728680.83,CHF
Test,481011,CH0238053125,,2392683.33,CHF
Test,481021,CH0238315656,,772312.5,CHF
Test,481003,CH0238315656,,1194510,CHF
Test,481003,CH0238315664,,1114041.67,CHF
Test,481003,CH0238841891,,2084022.22,CHF
Test,481011,CH0239322495,,756820.31,CHF
Test,481003,CH0239322495,,2059375,CHF
Test,481003,CH0239840124,,1088256.94,CHF
Test,481003,CH0240623758,,1538191.67,CHF
Test,481021,CH0240907094,,506093.75,CHF
Test,481003,CH0241528741,,1628750,CHF
Test,481011,CH0241528741,,2171666.67,CHF
Test,481031,CH0241528741,,4044729.17,CHF
Test,481003,CH0241926317,,556962.5,CHF
Test,481003,CH0242596143,,1590093.75,CHF
Test,481011,CH0243017081,,759890.63,CHF
Test,481003,CH0243017081,,1013187.5,CHF
Test,481021,CH0243069256,,507106.25,CHF
Test,481003,CH0243069280,,1090611.11,CHF
Test,481003,CH0243069363,,1080111.11,CHF
Test,481031,CH0244653520,,1221547.26,CHF
Test,481003,CH0244692536,,338421.88,CHF
Test,481003,CH0245691537,,536187.5,CHF
Test,481003,CH0245863987,,618744.08,CHF
Test,481003,CH0245865834,,1235166.67,CHF
Test,481011,CH0246920208,,3177375,CHF
Test,481021,CH0247163618,,513055.56,CHF
Test,481003,CH0247163618,,1026111.11,CHF
Test,481031,CH0247163618,,4412277.78,CHF
Test,481003,CH0247754382,,1177270.83,CHF
Test,481003,CH0247849992,,1054650,CHF
Test,481003,CH0247902890,,2127722.22,CHF
Test,481031,CH0247902890,,2659652.78,CHF
Test,481011,CH0247902890,,3505422.36,CHF
Test,481021,CH0247902908,,757373.44,CHF
Test,481003,CH0247902916,,2084125,CHF
Test,481021,CH0247904557,,513180.56,CHF
Test,481003,CH0248209642,,1060633.33,CHF
Test,481003,CH0249088136,,1286020,CHF
Test,481011,CH0249483683,,772603.61,CHF
Test,481031,CH0251429384,,2895229.17,CHF
Test,481003,CH0251885791,,2126291.67,CHF
Test,481003,CH0252511925,,1064027.78,CHF
Test,481031,CH0252511925,,3192083.33,CHF
Test,481003,CH0252703050,,418713.89,CHF
Test,481031,CH0252703050,,1287545.21,CHF
Test,481003,CH0252740250,,618556.25,CHF
Test,481003,CH025276725,,587937.5,CHF
Test,481003,CH0253225921,,514184.93,CHF
Test,481031,CH0253225921,,4113479.45,CHF
Test,481003,CH0253225954,,538440.97,CHF
Test,481031,CH0253225954,,3769086.81,CHF
Test,481021,CH0253514753,,507472.22,CHF
Test,481003,CH0253514761,,536888.89,CHF
Test,481011,CH0253592767,,763341.93,CHF
Test,481003,CH0253592767,,842308.33,CHF
Test,481003,CH0253609231,,1580868.75,CHF
Test,481003,CH0254147504,,575416.67,CHF
Test,481003,CH0254282202,,1299131.94,CHF
Test,481011,CH0254284778,,3458491.67,CHF
Test,481003,CH0254859116,,2055333.33,CHF
Test,481003,CH0255286707,,2043904.11,CHF
Test,481003,CH0255475292,,741494.44,CHF
Test,481011,CH0255475292,,1694844.44,CHF
Test,481031,CH0255475292,,2965977.78,CHF
Test,481003,CH0255678325,,1015254.17,CHF
Test,481003,CH0255678333,,1086405.56,CHF
Test,481003,CH0255893049,,913416.25,CHF
Test,481003,CH0255893056,,1050562.5,CHF
Test,481021,CH0255893064,,409222.22,CHF
Test,481003,CH0256434603,,1586281.25,CHF
Test,481021,CH0256886505,,506965.63,CHF
Test,481003,CH0256886505,,1013931.25,CHF
Test,481003,CH0256886539,,2067750,CHF
Test,481031,CH0258404455,,1585218.75,CHF
Test,481003,CH0258404455,,2113625,CHF
Test,481003,CH0258586384,,2119091.67,CHF
Test,481003,CH0259810585,,1138827.78,CHF
Test,481021,CH0260496283,,759210.42,CHF
Test,481003,CH0260496283,,1012280.56,CHF
Test,481011,CH0260769424,,1486790.28,CHF
Test,481003,CH0260769424,,2123986.11,CHF
Test,481003,CH0261399064,,845475,CHF
Test,481011,CH0261541863,,2125020.83,CHF
Test,481031,CH0261561382,,4210666.67,CHF
Test,481003,CH0262881441,,853650,CHF
Test,481003,CH0263432970,,1035872.22,CHF
Test,481003,CH0263432988,,1330826.67,CHF
Test,481003,CH0264227015,,2120556.94,CHF
Test,481003,CH0265801198,,526247.92,CHF
Test,481003,CH0266437950,,1027437.5,CHF
Test,481021,CH0266842696,,602501.25,CHF
Test,481003,CH0266842704,,1065750,CHF
Test,481003,CH0267020045,,1736408.33,CHF
Test,481003,CH0267855986,,518527.78,CHF
Test,481003,CH0269836703,,1020263.89,CHF
Test,481003,CH0270017830,,516277.78,CHF
Test,481011,CH0270017830,,1032555.56,CHF
Test,481003,CH0270190983,,717903.47,CHF
Test,481003,CH0270190991,,1057815.97,CHF
Test,481003,CH0270382093,,1029722.22,CHF
Test,481003,CH0271171685,,1549296.88,CHF
Test,481003,CH0271288547,,2126727.78,CHF
Test,481003,CH0272024669,,2053722.22,CHF
Test,481003,CH0273037892,,510736.11,CHF
Test,481031,CH0273485380,,1045091.67,CHF
Test,481003,CH0273485380,,1254110,CHF
Test,481003,CH0273485398,,1078347.22,CHF
Test,481031,CH0273925989,,697217.73,CHF
Test,481003,CH0273925989,,1003190.97,CHF
Test,481003,CH0274740262,,1517662.5,CHF
Test,481011,CH0274740262,,2023550,CHF
Test,481031,CH0274758827,,2041500,CHF
Test,481003,CH0274758835,,1052000,CHF
Test,481011,CH0274758835,,1578000,CHF
Test,481003,CH0275527882,,1062461.81,CHF
Test,481031,CH0276237663,,357212.92,CHF
Test,481003,CH0276423818,,536170.14,CHF
Test,481021,CH0276581110,,252992.74,CHF
Test,481031,CH0276581110,,1872146.25,CHF
Test,481003,CH0276581110,,2023941.89,CHF
Test,481031,CH0278341224,,994261.11,CHF
Test,481003,CH0278341224,,2602777.78,CHF
Test,481031,CH0278346769,,1135383.33,CHF
Test,481003,CH0278667107,,1023100,CHF
Test,481011,CH0278667107,,6138600,CHF
Test,481003,CH0278875940,,1326257.29,CHF
Test,481003,CH0278875973,,2535416.67,CHF
Test,481031,CH0280567469,,126662.76,CHF
Test,481003,CH0280567469,,1215962.5,CHF
Test,481003,CH0280569093,,717633.19,CHF
