Holding.ID,Portfolio.Name,Investor.Name,Currency,NumberofShares
BR373158,auto_eq_cb_0,Test,USD,NA
BR327826,auto_eq_cb_0,Test,USD,NA
BR259453,auto_eq_cb_0,Test,USD,NA
BR913,auto_eq_cb_0,Test,USD,NA
BR192934,auto_eq_cb_0,Test,USD,NA
BR60939,auto_eq_cb_0,Test,USD,NA
BR470005,auto_eq_cb_0,Test,USD,NA
BR338495,auto_eq_cb_0,Test,USD,NA
BR61755,auto_eq_cb_0,Test,USD,NA
BR92655,auto_eq_cb_0,Test,USD,NA
BR100886,auto_eq_cb_0,Test,USD,NA
BR30677,auto_eq_cb_0,Test,USD,NA
BR269033,auto_eq_cb_0,Test,USD,NA
BR449542,auto_eq_cb_0,Test,USD,NA
BR318091,auto_eq_cb_0,Test,USD,NA
BR642368,auto_eq_cb_0,Test,USD,NA
BR9300,auto_eq_cb_0,Test,USD,NA
BR317332,auto_eq_cb_0,Test,USD,NA
BR560079,auto_eq_cb_0,Test,USD,NA
BR3992,auto_eq_cb_0,Test,USD,NA
BR397409,auto_eq_cb_0,Test,USD,NA
BR125438,auto_eq_cb_0,Test,USD,NA
BR70276,auto_eq_cb_0,Test,USD,NA
BR562054,auto_eq_cb_0,Test,USD,NA
BR191806,auto_eq_cb_0,Test,USD,NA
BR194979,auto_eq_cb_0,Test,USD,NA
BR319792,auto_eq_cb_0,Test,USD,NA
BR142800,auto_eq_cb_0,Test,USD,NA
BR305931,auto_eq_cb_0,Test,USD,NA
BR361938,auto_eq_cb_0,Test,USD,NA
BR608798,auto_eq_cb_0,Test,USD,NA
BR19434,auto_eq_cb_0,Test,USD,NA
BR166756,auto_eq_cb_0,Test,USD,NA
BR448776,auto_eq_cb_0,Test,USD,NA
BR174873,auto_eq_cb_0,Test,USD,NA
BR669364,auto_eq_cb_0,Test,USD,NA
BR60882,auto_eq_cb_0,Test,USD,NA
BR316589,auto_eq_cb_0,Test,USD,NA
BR598232,auto_eq_cb_0,Test,USD,NA
BR271199,auto_eq_cb_0,Test,USD,NA
BR551438,auto_eq_cb_0,Test,USD,NA
BR322853,auto_eq_cb_0,Test,USD,NA
BR501245,auto_eq_cb_0,Test,USD,NA
BR529737,auto_eq_cb_0,Test,USD,NA
BR217771,auto_eq_cb_0,Test,USD,NA
BR91168,auto_eq_cb_0,Test,USD,NA
BR644361,auto_eq_cb_0,Test,USD,NA
BR134626,auto_eq_cb_0,Test,USD,NA
BR50806,auto_eq_cb_0,Test,USD,NA
BR616563,auto_eq_cb_0,Test,USD,NA
BR60037,auto_eq_cb_0,Test,USD,NA
BR251413,auto_eq_cb_0,Test,USD,NA
BR50656,auto_eq_cb_0,Test,USD,NA
BR216920,auto_eq_cb_0,Test,USD,NA
BR679249,auto_eq_cb_0,Test,USD,NA
BR299308,auto_eq_cb_0,Test,USD,NA
BR501204,auto_eq_cb_0,Test,USD,NA
BR167114,auto_eq_cb_0,Test,USD,NA
BR481466,auto_eq_cb_0,Test,USD,NA
BR305116,auto_eq_cb_0,Test,USD,NA
BR91330,auto_eq_cb_0,Test,USD,NA
BR67756,auto_eq_cb_0,Test,USD,NA
BR57011,auto_eq_cb_0,Test,USD,NA
BR45911,auto_eq_cb_0,Test,USD,NA
BR395454,auto_eq_cb_0,Test,USD,NA
BR143633,auto_eq_cb_0,Test,USD,NA
BR272099,auto_eq_cb_0,Test,USD,NA
BR123876,auto_eq_cb_0,Test,USD,NA
BR667885,auto_eq_cb_0,Test,USD,NA
BR172316,auto_eq_cb_0,Test,USD,NA
BR557442,auto_eq_cb_0,Test,USD,NA
BR583307,auto_eq_cb_0,Test,USD,NA
BR183062,auto_eq_cb_0,Test,USD,NA
BR288450,auto_eq_cb_0,Test,USD,NA
BR634260,auto_eq_cb_0,Test,USD,NA
BR196901,auto_eq_cb_0,Test,USD,NA
BR344104,auto_eq_cb_0,Test,USD,NA
BR489067,auto_eq_cb_0,Test,USD,NA
BR655730,auto_eq_cb_0,Test,USD,NA
BR152696,auto_eq_cb_0,Test,USD,NA
BR244872,auto_eq_cb_0,Test,USD,NA
BR298306,auto_eq_cb_0,Test,USD,NA
BR379120,auto_eq_cb_0,Test,USD,NA
BR212911,auto_eq_cb_0,Test,USD,NA
BR175452,auto_eq_cb_0,Test,USD,NA
BR255375,auto_eq_cb_0,Test,USD,NA
BR339582,auto_eq_cb_0,Test,USD,NA
BR364627,auto_eq_cb_0,Test,USD,NA
BR112485,auto_eq_cb_0,Test,USD,NA
BR247396,auto_eq_cb_0,Test,USD,NA
BR312104,auto_eq_cb_0,Test,USD,NA
BR584888,auto_eq_cb_0,Test,USD,NA
BR151642,auto_eq_cb_0,Test,USD,NA
BR579280,auto_eq_cb_0,Test,USD,NA
BR61003,auto_eq_cb_0,Test,USD,NA
BR134370,auto_eq_cb_0,Test,USD,NA
BR506525,auto_eq_cb_0,Test,USD,NA
BR309554,auto_eq_cb_0,Test,USD,NA
BR133662,auto_eq_cb_0,Test,USD,NA
BR92255,auto_eq_cb_0,Test,USD,NA
BR83114,auto_eq_cb_0,Test,USD,NA
BR230592,auto_eq_cb_0,Test,USD,NA
BR61701,auto_eq_cb_0,Test,USD,NA
BR250350,auto_eq_cb_0,Test,USD,NA
BR421888,auto_eq_cb_0,Test,USD,NA
BR30883,auto_eq_cb_0,Test,USD,NA
BR327836,auto_eq_cb_0,Test,USD,NA
BR472892,auto_eq_cb_0,Test,USD,NA
BR154486,auto_eq_cb_0,Test,USD,NA
BR38479,auto_eq_cb_0,Test,USD,NA
BR130919,auto_eq_cb_0,Test,USD,NA
BR637056,auto_eq_cb_0,Test,USD,NA
BR508100,auto_eq_cb_0,Test,USD,NA
BR600022,auto_eq_cb_0,Test,USD,NA
BR644368,auto_eq_cb_0,Test,USD,NA
BR624105,auto_eq_cb_0,Test,USD,NA
BR551076,auto_eq_cb_0,Test,USD,NA
BR383745,auto_eq_cb_0,Test,USD,NA
BR37060,auto_eq_cb_0,Test,USD,NA
BR555686,auto_eq_cb_0,Test,USD,NA
BR456207,auto_eq_cb_0,Test,USD,NA
BR271797,auto_eq_cb_0,Test,USD,NA
BR3079,auto_eq_cb_0,Test,USD,NA
BR209790,auto_eq_cb_0,Test,USD,NA
BR116499,auto_eq_cb_0,Test,USD,NA
BR148127,auto_eq_cb_0,Test,USD,NA
BR66921,auto_eq_cb_0,Test,USD,NA
BR621011,auto_eq_cb_0,Test,USD,NA
BR571863,auto_eq_cb_0,Test,USD,NA
BR279758,auto_eq_cb_0,Test,USD,NA
BR286399,auto_eq_cb_0,Test,USD,NA
BR304847,auto_eq_cb_0,Test,USD,NA
BR595272,auto_eq_cb_0,Test,USD,NA
BR487607,auto_eq_cb_0,Test,USD,NA
BR239661,auto_eq_cb_0,Test,USD,NA
BR248657,auto_eq_cb_0,Test,USD,NA
BR311958,auto_eq_cb_0,Test,USD,NA
BR169184,auto_eq_cb_0,Test,USD,NA
BR303911,auto_eq_cb_0,Test,USD,NA
BR593820,auto_eq_cb_0,Test,USD,NA
BR211518,auto_eq_cb_0,Test,USD,NA
BR110704,auto_eq_cb_0,Test,USD,NA
BR19910,auto_eq_cb_0,Test,USD,NA
BR426085,auto_eq_cb_0,Test,USD,NA
BR70031,auto_eq_cb_0,Test,USD,NA
BR576635,auto_eq_cb_0,Test,USD,NA
BR144798,auto_eq_cb_0,Test,USD,NA
BR443430,auto_eq_cb_0,Test,USD,NA
BR615299,auto_eq_cb_0,Test,USD,NA
BR166582,auto_eq_cb_0,Test,USD,NA
BR144981,auto_eq_cb_0,Test,USD,NA
BR224896,auto_eq_cb_0,Test,USD,NA
BR658298,auto_eq_cb_0,Test,USD,NA
BR380220,auto_eq_cb_0,Test,USD,NA
BR25705,auto_eq_cb_0,Test,USD,NA
BR81681,auto_eq_cb_0,Test,USD,NA
BR164728,auto_eq_cb_0,Test,USD,NA
BR311191,auto_eq_cb_0,Test,USD,NA
BR21310,auto_eq_cb_0,Test,USD,NA
BR243734,auto_eq_cb_0,Test,USD,NA
BR166954,auto_eq_cb_0,Test,USD,NA
BR58470,auto_eq_cb_0,Test,USD,NA
BR650563,auto_eq_cb_0,Test,USD,NA
BR392361,auto_eq_cb_0,Test,USD,NA
BR342282,auto_eq_cb_0,Test,USD,NA
BR305910,auto_eq_cb_0,Test,USD,NA
BR191009,auto_eq_cb_0,Test,USD,NA
BR182299,auto_eq_cb_0,Test,USD,NA
BR30398,auto_eq_cb_0,Test,USD,NA
BR685134,auto_eq_cb_0,Test,USD,NA
BR369854,auto_eq_cb_0,Test,USD,NA
BR513888,auto_eq_cb_0,Test,USD,NA
BR160890,auto_eq_cb_0,Test,USD,NA
BR533810,auto_eq_cb_0,Test,USD,NA
BR277881,auto_eq_cb_0,Test,USD,NA
BR226094,auto_eq_cb_0,Test,USD,NA
BR144325,auto_eq_cb_0,Test,USD,NA
BR500856,auto_eq_cb_0,Test,USD,NA
BR138971,auto_eq_cb_0,Test,USD,NA
BR417759,auto_eq_cb_0,Test,USD,NA
BR355341,auto_eq_cb_0,Test,USD,NA
BR11417,auto_eq_cb_0,Test,USD,NA
BR224846,auto_eq_cb_0,Test,USD,NA
BR526962,auto_eq_cb_0,Test,USD,NA
BR423476,auto_eq_cb_0,Test,USD,NA
BR620327,auto_eq_cb_0,Test,USD,NA
BR218407,auto_eq_cb_0,Test,USD,NA
BR256605,auto_eq_cb_0,Test,USD,NA
BR322786,auto_eq_cb_0,Test,USD,NA
BR321391,auto_eq_cb_0,Test,USD,NA
BR476065,auto_eq_cb_0,Test,USD,NA
BR55440,auto_eq_cb_0,Test,USD,NA
BR222439,auto_eq_cb_0,Test,USD,NA
BR335296,auto_eq_cb_0,Test,USD,NA
BR548058,auto_eq_cb_0,Test,USD,NA
BR399381,auto_eq_cb_0,Test,USD,NA
BR83177,auto_eq_cb_0,Test,USD,NA
BR372354,auto_eq_cb_0,Test,USD,NA
BR404952,auto_eq_cb_0,Test,USD,NA
BR123227,auto_eq_cb_0,Test,USD,NA
BR648182,auto_eq_cb_0,Test,USD,NA
BR279229,auto_eq_cb_0,Test,USD,NA
BR153023,auto_eq_cb_0,Test,USD,NA
BR484672,auto_eq_cb_0,Test,USD,NA
BR1644,auto_eq_cb_0,Test,USD,NA
BR263755,auto_eq_cb_0,Test,USD,NA
BR207022,auto_eq_cb_0,Test,USD,NA
BR652814,auto_eq_cb_0,Test,USD,NA
BR186304,auto_eq_cb_0,Test,USD,NA
BR318036,auto_eq_cb_0,Test,USD,NA
BR447043,auto_eq_cb_0,Test,USD,NA
BR103169,auto_eq_cb_0,Test,USD,NA
BR612658,auto_eq_cb_0,Test,USD,NA
BR50739,auto_eq_cb_0,Test,USD,NA
BR163896,auto_eq_cb_0,Test,USD,NA
BR122989,auto_eq_cb_0,Test,USD,NA
BR203121,auto_eq_cb_0,Test,USD,NA
BR194203,auto_eq_cb_0,Test,USD,NA
BR142519,auto_eq_cb_0,Test,USD,NA
BR405854,auto_eq_cb_0,Test,USD,NA
BR117037,auto_eq_cb_0,Test,USD,NA
BR501682,auto_eq_cb_0,Test,USD,NA
BR16544,auto_eq_cb_0,Test,USD,NA
BR108749,auto_eq_cb_0,Test,USD,NA
BR154672,auto_eq_cb_0,Test,USD,NA
BR449556,auto_eq_cb_0,Test,USD,NA
BR178906,auto_eq_cb_0,Test,USD,NA
BR392155,auto_eq_cb_0,Test,USD,NA
BR362474,auto_eq_cb_0,Test,USD,NA
BR131800,auto_eq_cb_0,Test,USD,NA
BR462874,auto_eq_cb_0,Test,USD,NA
BR596508,auto_eq_cb_0,Test,USD,NA
BR87866,auto_eq_cb_0,Test,USD,NA
BR541736,auto_eq_cb_0,Test,USD,NA
BR180668,auto_eq_cb_0,Test,USD,NA
BR642395,auto_eq_cb_0,Test,USD,NA
BR124682,auto_eq_cb_0,Test,USD,NA
BR110235,auto_eq_cb_0,Test,USD,NA
BR25075,auto_eq_cb_0,Test,USD,NA
BR408177,auto_eq_cb_0,Test,USD,NA
BR403063,auto_eq_cb_0,Test,USD,NA
BR388340,auto_eq_cb_0,Test,USD,NA
BR267011,auto_eq_cb_0,Test,USD,NA
BR238301,auto_eq_cb_0,Test,USD,NA
BR217260,auto_eq_cb_0,Test,USD,NA
BR525136,auto_eq_cb_0,Test,USD,NA
BR157850,auto_eq_cb_0,Test,USD,NA
BR673300,auto_eq_cb_0,Test,USD,NA
BR500481,auto_eq_cb_0,Test,USD,NA
BR197813,auto_eq_cb_0,Test,USD,NA
BR268784,auto_eq_cb_0,Test,USD,NA
BR93095,auto_eq_cb_0,Test,USD,NA
BR533355,auto_eq_cb_0,Test,USD,NA
BR579280,auto_eq_cb_0,Test,USD,NA
BR644790,auto_eq_cb_0,Test,USD,NA
BR660042,auto_eq_cb_0,Test,USD,NA
BR91903,auto_eq_cb_0,Test,USD,NA
BR141353,auto_eq_cb_0,Test,USD,NA
BR17012,auto_eq_cb_0,Test,USD,NA
BR437866,auto_eq_cb_0,Test,USD,NA
BR665748,auto_eq_cb_0,Test,USD,NA
BR502464,auto_eq_cb_0,Test,USD,NA
BR340356,auto_eq_cb_0,Test,USD,NA
BR391960,auto_eq_cb_0,Test,USD,NA
BR10136,auto_eq_cb_0,Test,USD,NA
BR626441,auto_eq_cb_0,Test,USD,NA
BR339583,auto_eq_cb_0,Test,USD,NA
BR86066,auto_eq_cb_0,Test,USD,NA
BR515817,auto_eq_cb_0,Test,USD,NA
BR289488,auto_eq_cb_0,Test,USD,NA
BR321426,auto_eq_cb_0,Test,USD,NA
BR474746,auto_eq_cb_0,Test,USD,NA
BR316962,auto_eq_cb_0,Test,USD,NA
BR137276,auto_eq_cb_0,Test,USD,NA
BR164034,auto_eq_cb_0,Test,USD,NA
BR432404,auto_eq_cb_0,Test,USD,NA
BR156988,auto_eq_cb_0,Test,USD,NA
BR139284,auto_eq_cb_0,Test,USD,NA
BR650565,auto_eq_cb_0,Test,USD,NA
BR673093,auto_eq_cb_0,Test,USD,NA
BR223317,auto_eq_cb_0,Test,USD,NA
BR186601,auto_eq_cb_0,Test,USD,NA
BR5954,auto_eq_cb_0,Test,USD,NA
BR109030,auto_eq_cb_0,Test,USD,NA
BR202328,auto_eq_cb_0,Test,USD,NA
BR576148,auto_eq_cb_0,Test,USD,NA
BR225573,auto_eq_cb_0,Test,USD,NA
BR339643,auto_eq_cb_0,Test,USD,NA
BR421163,auto_eq_cb_0,Test,USD,NA
BR126551,auto_eq_cb_0,Test,USD,NA
BR21984,auto_eq_cb_0,Test,USD,NA
BR404067,auto_eq_cb_0,Test,USD,NA
BR274780,auto_eq_cb_0,Test,USD,NA
BR685637,auto_eq_cb_0,Test,USD,NA
BR59248,auto_eq_cb_0,Test,USD,NA
BR451281,auto_eq_cb_0,Test,USD,NA
BR159241,auto_eq_cb_0,Test,USD,NA
BR3827,auto_eq_cb_0,Test,USD,NA
BR343349,auto_eq_cb_0,Test,USD,NA
BR495966,auto_eq_cb_0,Test,USD,NA
BR582606,auto_eq_cb_0,Test,USD,NA
BR591095,auto_eq_cb_0,Test,USD,NA
BR323295,auto_eq_cb_0,Test,USD,NA
BR240295,auto_eq_cb_0,Test,USD,NA
BR75081,auto_eq_cb_0,Test,USD,NA
BR31013,auto_eq_cb_0,Test,USD,NA
BR19940,auto_eq_cb_0,Test,USD,NA
BR123217,auto_eq_cb_0,Test,USD,NA
BR84412,auto_eq_cb_0,Test,USD,NA
BR191509,auto_eq_cb_0,Test,USD,NA
BR225417,auto_eq_cb_0,Test,USD,NA
BR203450,auto_eq_cb_0,Test,USD,NA
BR508213,auto_eq_cb_0,Test,USD,NA
BR295969,auto_eq_cb_0,Test,USD,NA
BR91630,auto_eq_cb_0,Test,USD,NA
BR305827,auto_eq_cb_0,Test,USD,NA
BR710,auto_eq_cb_0,Test,USD,NA
BR249744,auto_eq_cb_0,Test,USD,NA
BR259500,auto_eq_cb_0,Test,USD,NA
BR307051,auto_eq_cb_0,Test,USD,NA
BR96189,auto_eq_cb_0,Test,USD,NA
BR341894,auto_eq_cb_0,Test,USD,NA
BR189008,auto_eq_cb_0,Test,USD,NA
BR372385,auto_eq_cb_0,Test,USD,NA
BR193592,auto_eq_cb_0,Test,USD,NA
BR228315,auto_eq_cb_0,Test,USD,NA
BR376064,auto_eq_cb_0,Test,USD,NA
BR197974,auto_eq_cb_0,Test,USD,NA
BR174005,auto_eq_cb_0,Test,USD,NA
BR122808,auto_eq_cb_0,Test,USD,NA
BR225490,auto_eq_cb_0,Test,USD,NA
BR388329,auto_eq_cb_0,Test,USD,NA
BR260028,auto_eq_cb_0,Test,USD,NA
BR309859,auto_eq_cb_0,Test,USD,NA
BR270704,auto_eq_cb_0,Test,USD,NA
BR24997,auto_eq_cb_0,Test,USD,NA
BR152544,auto_eq_cb_0,Test,USD,NA
BR43332,auto_eq_cb_0,Test,USD,NA
BR293307,auto_eq_cb_0,Test,USD,NA
BR202596,auto_eq_cb_0,Test,USD,NA
BR562890,auto_eq_cb_0,Test,USD,NA
BR627960,auto_eq_cb_0,Test,USD,NA
BR575672,auto_eq_cb_0,Test,USD,NA
BR239805,auto_eq_cb_0,Test,USD,NA
BR226696,auto_eq_cb_0,Test,USD,NA
BR454159,auto_eq_cb_0,Test,USD,NA
BR55693,auto_eq_cb_0,Test,USD,NA
BR316735,auto_eq_cb_0,Test,USD,NA
BR481144,auto_eq_cb_0,Test,USD,NA
BR113989,auto_eq_cb_0,Test,USD,NA
BR118889,auto_eq_cb_0,Test,USD,NA
BR42648,auto_eq_cb_0,Test,USD,NA
BR496769,auto_eq_cb_0,Test,USD,NA
BR380957,auto_eq_cb_0,Test,USD,NA
BR36817,auto_eq_cb_0,Test,USD,NA
BR140528,auto_eq_cb_0,Test,USD,NA
BR596453,auto_eq_cb_0,Test,USD,NA
BR192398,auto_eq_cb_0,Test,USD,NA
BR302544,auto_eq_cb_0,Test,USD,NA
BR235916,auto_eq_cb_0,Test,USD,NA
BR19220,auto_eq_cb_0,Test,USD,NA
BR602705,auto_eq_cb_0,Test,USD,NA
BR141568,auto_eq_cb_0,Test,USD,NA
BR201198,auto_eq_cb_0,Test,USD,NA
BR646896,auto_eq_cb_0,Test,USD,NA
BR253279,auto_eq_cb_0,Test,USD,NA
BR250718,auto_eq_cb_0,Test,USD,NA
BR279840,auto_eq_cb_0,Test,USD,NA
BR412467,auto_eq_cb_0,Test,USD,NA
BR644376,auto_eq_cb_0,Test,USD,NA
BR203851,auto_eq_cb_0,Test,USD,NA
BR228940,auto_eq_cb_0,Test,USD,NA
BR488732,auto_eq_cb_0,Test,USD,NA
BR223930,auto_eq_cb_0,Test,USD,NA
BR121721,auto_eq_cb_0,Test,USD,NA
BR12897,auto_eq_cb_0,Test,USD,NA
BR573157,auto_eq_cb_0,Test,USD,NA
BR402365,auto_eq_cb_0,Test,USD,NA
BR599762,auto_eq_cb_0,Test,USD,NA
BR51047,auto_eq_cb_0,Test,USD,NA
BR671613,auto_eq_cb_0,Test,USD,NA
BR607993,auto_eq_cb_0,Test,USD,NA
BR487494,auto_eq_cb_0,Test,USD,NA
BR172153,auto_eq_cb_0,Test,USD,NA
BR242275,auto_eq_cb_0,Test,USD,NA
BR111032,auto_eq_cb_0,Test,USD,NA
BR237631,auto_eq_cb_0,Test,USD,NA
BR287873,auto_eq_cb_0,Test,USD,NA
BR395922,auto_eq_cb_0,Test,USD,NA
BR221729,auto_eq_cb_0,Test,USD,NA
BR442884,auto_eq_cb_0,Test,USD,NA
BR328176,auto_eq_cb_0,Test,USD,NA
BR590830,auto_eq_cb_0,Test,USD,NA
BR548173,auto_eq_cb_0,Test,USD,NA
BR606945,auto_eq_cb_0,Test,USD,NA
BR676509,auto_eq_cb_0,Test,USD,NA
BR227358,auto_eq_cb_0,Test,USD,NA
BR205289,auto_eq_cb_0,Test,USD,NA
BR140624,auto_eq_cb_0,Test,USD,NA
BR72613,auto_eq_cb_0,Test,USD,NA
BR307051,auto_eq_cb_0,Test,USD,NA
BR152211,auto_eq_cb_0,Test,USD,NA
BR305590,auto_eq_cb_0,Test,USD,NA
BR404542,auto_eq_cb_0,Test,USD,NA
BR262543,auto_eq_cb_0,Test,USD,NA
BR236957,auto_eq_cb_0,Test,USD,NA
BR282972,auto_eq_cb_0,Test,USD,NA
BR542285,auto_eq_cb_0,Test,USD,NA
BR590162,auto_eq_cb_0,Test,USD,NA
BR612604,auto_eq_cb_0,Test,USD,NA
BR560875,auto_eq_cb_0,Test,USD,NA
BR426069,auto_eq_cb_0,Test,USD,NA
BR624105,auto_eq_cb_0,Test,USD,NA
BR193946,auto_eq_cb_0,Test,USD,NA
BR105982,auto_eq_cb_0,Test,USD,NA
BR421146,auto_eq_cb_0,Test,USD,NA
BR139343,auto_eq_cb_0,Test,USD,NA
BR433797,auto_eq_cb_0,Test,USD,NA
BR362952,auto_eq_cb_0,Test,USD,NA
BR91618,auto_eq_cb_0,Test,USD,NA
BR53539,auto_eq_cb_0,Test,USD,NA
BR310981,auto_eq_cb_0,Test,USD,NA
BR664377,auto_eq_cb_0,Test,USD,NA
BR17309,auto_eq_cb_0,Test,USD,NA
BR213654,auto_eq_cb_0,Test,USD,NA
BR184988,auto_eq_cb_0,Test,USD,NA
BR193065,auto_eq_cb_0,Test,USD,NA
BR501143,auto_eq_cb_0,Test,USD,NA
BR303614,auto_eq_cb_0,Test,USD,NA
BR173489,auto_eq_cb_0,Test,USD,NA
BR217947,auto_eq_cb_0,Test,USD,NA
BR289242,auto_eq_cb_0,Test,USD,NA
BR539733,auto_eq_cb_0,Test,USD,NA
BR283570,auto_eq_cb_0,Test,USD,NA
BR222430,auto_eq_cb_0,Test,USD,NA
BR116524,auto_eq_cb_0,Test,USD,NA
BR267213,auto_eq_cb_0,Test,USD,NA
BR344573,auto_eq_cb_0,Test,USD,NA
BR42404,auto_eq_cb_0,Test,USD,NA
BR145629,auto_eq_cb_0,Test,USD,NA
BR426622,auto_eq_cb_0,Test,USD,NA
BR449869,auto_eq_cb_0,Test,USD,NA
BR224278,auto_eq_cb_0,Test,USD,NA
BR255375,auto_eq_cb_0,Test,USD,NA
BR32802,auto_eq_cb_0,Test,USD,NA
BR52778,auto_eq_cb_0,Test,USD,NA
BR583130,auto_eq_cb_0,Test,USD,NA
BR225117,auto_eq_cb_0,Test,USD,NA
BR295458,auto_eq_cb_0,Test,USD,NA
BR43327,auto_eq_cb_0,Test,USD,NA
BR57762,auto_eq_cb_0,Test,USD,NA
BR112671,auto_eq_cb_0,Test,USD,NA
BR110269,auto_eq_cb_0,Test,USD,NA
BR585832,auto_eq_cb_0,Test,USD,NA
BR21794,auto_eq_cb_0,Test,USD,NA
BR480360,auto_eq_cb_0,Test,USD,NA
BR382906,auto_eq_cb_0,Test,USD,NA
BR238119,auto_eq_cb_0,Test,USD,NA
BR139714,auto_eq_cb_0,Test,USD,NA
BR293513,auto_eq_cb_0,Test,USD,NA
BR166572,auto_eq_cb_0,Test,USD,NA
BR501596,auto_eq_cb_0,Test,USD,NA
BR374090,auto_eq_cb_0,Test,USD,NA
BR99953,auto_eq_cb_0,Test,USD,NA
BR613799,auto_eq_cb_0,Test,USD,NA
BR360417,auto_eq_cb_0,Test,USD,NA
BR579280,auto_eq_cb_0,Test,USD,NA
BR427017,auto_eq_cb_0,Test,USD,NA
BR455845,auto_eq_cb_0,Test,USD,NA
BR4374,auto_eq_cb_0,Test,USD,NA
BR259154,auto_eq_cb_0,Test,USD,NA
BR648887,auto_eq_cb_0,Test,USD,NA
BR497572,auto_eq_cb_0,Test,USD,NA
BR335702,auto_eq_cb_0,Test,USD,NA
BR367716,auto_eq_cb_0,Test,USD,NA
BR597010,auto_eq_cb_0,Test,USD,NA
BR135325,auto_eq_cb_0,Test,USD,NA
BR4748,auto_eq_cb_0,Test,USD,NA
BR76448,auto_eq_cb_0,Test,USD,NA
BR337868,auto_eq_cb_0,Test,USD,NA
BR372482,auto_eq_cb_0,Test,USD,NA
BR159005,auto_eq_cb_0,Test,USD,NA
BR22052,auto_eq_cb_0,Test,USD,NA
BR685789,auto_eq_cb_0,Test,USD,NA
BR427452,auto_eq_cb_0,Test,USD,NA
BR49735,auto_eq_cb_0,Test,USD,NA
BR592069,auto_eq_cb_0,Test,USD,NA
BR163798,auto_eq_cb_0,Test,USD,NA
BR189212,auto_eq_cb_0,Test,USD,NA
BR182072,auto_eq_cb_0,Test,USD,NA
BR440079,auto_eq_cb_0,Test,USD,NA
BR609123,auto_eq_cb_0,Test,USD,NA
BR598957,auto_eq_cb_0,Test,USD,NA
BR232324,auto_eq_cb_0,Test,USD,NA
BR491832,auto_eq_cb_0,Test,USD,NA
BR401656,auto_eq_cb_0,Test,USD,NA
BR107789,auto_eq_cb_0,Test,USD,NA
BR194983,auto_eq_cb_0,Test,USD,NA
BR217050,auto_eq_cb_0,Test,USD,NA
BR259587,no_cb_full,Test,USD,NA
BR647179,no_cb_full,Test,USD,NA
BR422521,no_cb_full,Test,USD,NA
BR640082,no_cb_full,Test,USD,NA
BR494168,no_cb_full,Test,USD,NA
BR4071,no_cb_full,Test,USD,NA
BR207993,no_cb_full,Test,USD,NA
BR400339,no_cb_full,Test,USD,NA
BR31770,no_cb_full,Test,USD,NA
BR463072,no_cb_full,Test,USD,NA
BR22836,no_cb_full,Test,USD,NA
BR8398,no_cb_full,Test,USD,NA
BR49301,no_cb_full,Test,USD,NA
BR122479,no_cb_full,Test,USD,NA
BR51186,no_cb_full,Test,USD,NA
BR502027,no_cb_full,Test,USD,NA
BR434385,no_cb_full,Test,USD,NA
BR210644,no_cb_full,Test,USD,NA
BR395851,no_cb_full,Test,USD,NA
BR165945,no_cb_full,Test,USD,NA
BR269352,no_cb_full,Test,USD,NA
BR127501,no_cb_full,Test,USD,NA
BR445968,no_cb_full,Test,USD,NA
BR405639,no_cb_full,Test,USD,NA
BR133838,no_cb_full,Test,USD,NA
BR529500,no_cb_full,Test,USD,NA
BR587670,no_cb_full,Test,USD,NA
BR89053,no_cb_full,Test,USD,NA
BR462988,no_cb_full,Test,USD,NA
BR92126,no_cb_full,Test,USD,NA
BR6520,no_cb_full,Test,USD,NA
BR418341,no_cb_full,Test,USD,NA
BR128260,no_cb_full,Test,USD,NA
BR619502,no_cb_full,Test,USD,NA
BR319003,no_cb_full,Test,USD,NA
BR145877,no_cb_full,Test,USD,NA
BR650077,no_cb_full,Test,USD,NA
BR102509,no_cb_full,Test,USD,NA
BR136586,no_cb_full,Test,USD,NA
BR434379,no_cb_full,Test,USD,NA
BR489763,no_cb_full,Test,USD,NA
BR261339,no_cb_full,Test,USD,NA
BR644010,no_cb_full,Test,USD,NA
BR51108,no_cb_full,Test,USD,NA
BR104722,no_cb_full,Test,USD,NA
BR347807,no_cb_full,Test,USD,NA
BR659658,no_cb_full,Test,USD,NA
BR328886,no_cb_full,Test,USD,NA
BR250238,no_cb_full,Test,USD,NA
BR459039,no_cb_full,Test,USD,NA
BR100616,no_cb_full,Test,USD,NA
BR305219,no_cb_full,Test,USD,NA
BR246866,no_cb_full,Test,USD,NA
BR473722,no_cb_full,Test,USD,NA
BR576698,no_cb_full,Test,USD,NA
BR408691,no_cb_full,Test,USD,NA
BR250408,no_cb_full,Test,USD,NA
BR57515,no_cb_full,Test,USD,NA
BR624352,no_cb_full,Test,USD,NA
BR647346,no_cb_full,Test,USD,NA
BR50046,no_cb_full,Test,USD,NA
BR311484,no_cb_full,Test,USD,NA
BR664460,no_cb_full,Test,USD,NA
BR263319,no_cb_full,Test,USD,NA
BR275164,no_cb_full,Test,USD,NA
BR518425,no_cb_full,Test,USD,NA
BR511960,no_cb_full,Test,USD,NA
BR517296,no_cb_full,Test,USD,NA
BR578499,no_cb_full,Test,USD,NA
BR635715,no_cb_full,Test,USD,NA
BR190574,no_cb_full,Test,USD,NA
